po_id,supplier_id,store_id,sku_id,order_date,promised_date,received_date,qty_ordered,qty_received,unit_cost_aed,po_value_aed
PO0072923,SUP08,DS05,SKU0236,2025-12-22,2025-12-29,2025-12-29,18,18,7.43,133.74
PO0072930,SUP08,DS05,SKU0236,2026-01-14,2026-01-21,2026-01-21,6,6,7.43,44.58
PO0072937,SUP08,DS05,SKU0236,2026-02-11,2026-02-18,2026-02-18,6,6,7.43,44.58
PO0072942,SUP08,DS05,SKU0236,2026-03-04,2026-03-11,2026-03-11,6,6,7.43,44.58
PO0072974,SUP08,DS05,SKU0242,2025-01-01,2025-01-08,2025-01-08,30,30,11.11,333.3
PO0073043,SUP08,DS05,SKU0242,2025-10-20,2025-10-27,2025-10-27,18,18,11.11,199.98
PO0073056,SUP08,DS05,SKU0242,2025-12-15,2025-12-22,2025-12-22,12,12,11.11,133.32
PO0073061,SUP08,DS05,SKU0242,2026-01-07,2026-01-14,2026-01-14,6,6,11.11,66.66
PO0073062,SUP08,DS05,SKU0242,2026-01-12,2026-01-19,2026-01-19,12,12,11.11,133.32
PO0073091,SUP08,DS05,SKU0242,2026-05-11,2026-05-18,2026-05-18,12,12,11.11,133.32
PO0073153,SUP08,DS05,SKU0251,2025-08-04,2025-08-11,2025-08-11,12,12,9.4,112.8
PO0073233,SUP08,DS05,SKU0251,2026-06-29,2026-07-06,2026-07-06,18,18,9.4,169.2
PO0073409,SUP08,DS05,SKU0230,2026-05-04,2026-05-11,2026-05-11,22,22,25.78,567.16
PO0073471,SUP07,DS05,SKU0200,2025-10-27,2025-11-01,2025-11-01,11,11,37.61,413.71
PO0073480,SUP07,DS05,SKU0200,2025-12-22,2025-12-27,2025-12-27,11,11,37.61,413.71
PO0073522,SUP08,DS05,SKU0225,2025-02-12,2025-02-19,2025-02-19,8,8,15.57,124.56
PO0073529,SUP08,DS05,SKU0225,2025-03-19,2025-03-26,2025-03-26,8,8,15.57,124.56
PO0073567,SUP08,DS05,SKU0225,2025-09-15,2025-09-22,2025-09-22,8,8,15.57,124.56
PO0073582,SUP08,DS05,SKU0225,2025-11-19,2025-11-26,2025-11-26,8,8,15.57,124.56
PO0073663,SUP02,DS05,SKU0046,2025-07-16,2025-07-18,2025-07-18,11,11,5.49,60.39
PO0073673,SUP02,DS05,SKU0046,2025-09-29,2025-10-01,2025-10-01,11,10,5.49,60.39
PO0073882,SUP08,DS05,SKU0240,2025-12-17,2025-12-24,2025-12-24,6,6,6.79,40.74
PO0073907,SUP08,DS05,SKU0240,2026-04-01,2026-04-08,2026-04-08,6,6,6.79,40.74
PO0073943,SUP08,DS05,SKU0260,2025-04-14,2025-04-21,2025-04-21,10,10,37.49,374.9
PO0074140,SUP08,DS05,SKU0226,2025-11-03,2025-11-10,2025-11-10,12,12,19.38,232.56
PO0074201,SUP06,DS05,SKU0156,2025-12-01,2025-12-07,2025-12-07,24,24,6.97,167.28
PO0074282,SUP04,DS05,SKU0086,2025-11-19,2025-11-20,2025-11-20,7,7,12.37,86.59
PO0074396,SUP01,DS05,SKU0022,2026-01-05,2026-01-07,2026-01-07,9,9,11.52,103.68
PO0074442,SUP07,DS05,SKU0198,2025-03-17,2025-03-22,2025-03-22,11,11,16.38,180.18
PO0074467,SUP07,DS05,SKU0198,2025-09-08,2025-09-13,2025-09-13,11,11,16.38,180.18
PO0074505,SUP07,DS05,SKU0198,2026-06-01,2026-06-06,2026-06-08,11,11,16.38,180.18
PO0074535,SUP06,DS05,SKU0138,2025-09-08,2025-09-14,2025-09-14,16,16,14.33,229.28
PO0074638,SUP07,DS05,SKU0194,2026-01-26,2026-01-31,2026-01-31,7,7,33.9,237.3
PO0074735,SUP05,DS05,SKU0128,2025-03-03,2025-03-07,2025-03-07,16,16,19.75,316.0
PO0074757,SUP05,DS05,SKU0128,2025-09-22,2025-09-26,2025-09-26,16,16,19.75,316.0
PO0074782,SUP05,DS05,SKU0128,2026-05-18,2026-05-22,2026-05-22,16,16,19.75,316.0
PO0074827,SUP04,DS05,SKU0087,2025-06-18,2025-06-19,2025-06-19,6,6,3.56,21.36
PO0074954,SUP02,DS05,SKU0035,2025-12-22,2025-12-24,2025-12-24,11,11,16.75,184.25
PO0075052,SUP03,DS05,SKU0079,2026-05-13,2026-05-16,2026-05-16,8,8,33.15,265.2
PO0075154,SUP02,DS05,SKU0037,2025-03-31,2025-04-02,2025-04-02,17,17,17.45,296.65
PO0075296,SUP04,DS05,SKU0210,2025-02-03,2025-02-04,2025-02-04,6,6,24.59,147.54
PO0075417,SUP03,DS05,SKU0063,2025-08-06,2025-08-09,2025-08-09,10,10,41.59,415.9
PO0075446,SUP03,DS05,SKU0063,2025-12-24,2025-12-27,2025-12-27,5,5,41.59,207.95
PO0075458,SUP03,DS05,SKU0063,2026-02-23,2026-02-26,2026-02-26,10,10,41.59,415.9
PO0075470,SUP03,DS05,SKU0063,2026-04-27,2026-04-30,2026-04-30,5,5,41.59,207.95
PO0075482,SUP03,DS05,SKU0063,2026-06-24,2026-06-27,2026-06-27,5,5,41.59,207.95
PO0075484,SUP01,DS05,SKU0002,2025-01-01,2025-01-03,2025-01-03,12,12,11.62,139.44
PO0075655,SUP04,DS05,SKU0207,2025-02-03,2025-02-04,2025-02-04,6,6,14.97,89.82
PO0075757,SUP04,DS05,SKU0091,2025-04-28,2025-04-29,2025-04-29,9,9,11.99,107.91
PO0075859,SUP04,DS05,SKU0213,2025-08-11,2025-08-12,2025-08-12,6,6,12.99,77.94
PO0075937,SUP02,DS05,SKU0047,2025-08-25,2025-08-27,2025-08-27,12,12,15.74,188.88
PO0075994,SUP03,DS05,SKU0068,2025-08-04,2025-08-07,2025-08-07,8,8,50.9,407.2
PO0076044,SUP08,DS05,SKU0253,2025-02-26,2025-03-05,2025-03-05,11,11,11.72,128.92
PO0076125,SUP04,DS05,SKU0215,2025-04-28,2025-04-29,2025-04-29,7,7,23.43,164.01
PO0076175,SUP04,DS05,SKU0215,2026-02-23,2026-02-24,2026-02-24,7,7,23.43,164.01
PO0076277,SUP07,DS05,SKU0191,2025-04-23,2025-04-28,2025-04-28,10,10,28.89,288.9
PO0076292,SUP07,DS05,SKU0191,2025-09-01,2025-09-06,2025-09-06,10,10,28.89,288.9
PO0076296,SUP07,DS05,SKU0191,2025-10-01,2025-10-06,2025-10-06,10,10,28.89,288.9
PO0076488,SUP08,DS05,SKU0222,2026-05-04,2026-05-11,2026-05-11,8,8,29.64,237.12
PO0076517,SUP02,DS05,SKU0051,2025-11-24,2025-11-26,2025-11-26,17,17,19.57,332.69
PO0076542,SUP04,DS05,SKU0205,2025-03-12,2025-03-13,2025-03-13,5,5,23.96,119.8
PO0076580,SUP04,DS05,SKU0205,2025-09-10,2025-09-11,2025-09-11,5,5,23.96,119.8
PO0076644,SUP04,DS05,SKU0205,2026-06-29,2026-06-30,2026-06-30,5,5,23.96,119.8
PO0076679,SUP06,DS05,SKU0131,2025-01-01,2025-01-07,2025-01-07,19,19,17.2,326.8
PO0076836,SUP03,DS05,SKU0073,2025-05-12,2025-05-15,2025-05-15,4,4,13.21,52.84
PO0076886,SUP03,DS05,SKU0073,2026-01-26,2026-01-29,2026-01-29,4,4,13.21,52.84
PO0077001,SUP03,DS05,SKU0069,2025-03-31,2025-04-03,2025-04-03,8,8,47.96,383.68
PO0077008,SUP03,DS05,SKU0069,2025-05-05,2025-05-08,2025-05-08,8,8,47.96,383.68
PO0077016,SUP03,DS05,SKU0069,2025-06-11,2025-06-14,2025-06-14,4,4,47.96,191.84
PO0077026,SUP03,DS05,SKU0069,2025-08-06,2025-08-09,2025-08-09,4,4,47.96,191.84
PO0077078,SUP03,DS05,SKU0069,2026-04-15,2026-04-18,2026-04-18,4,4,47.96,191.84
PO0077313,SUP08,DS05,SKU0239,2026-05-18,2026-05-25,2026-05-25,8,8,37.3,298.4
PO0077345,SUP01,DS05,SKU0029,2025-07-21,2025-07-23,2025-07-23,8,8,21.46,171.68
PO0077430,SUP01,DS05,SKU0006,2025-10-06,2025-10-08,2025-10-08,10,10,15.7,157.0
PO0077454,SUP01,DS05,SKU0006,2026-03-25,2026-03-27,2026-03-27,10,8,15.7,157.0
PO0077508,SUP06,DS05,SKU0174,2025-03-03,2025-03-09,2025-03-09,14,14,37.74,528.36
PO0077557,SUP06,DS05,SKU0174,2026-03-30,2026-04-05,2026-04-05,7,7,37.74,264.18
PO0077598,SUP03,DS05,SKU0082,2025-08-11,2025-08-14,2025-08-14,7,7,26.06,182.42
PO0077669,SUP01,DS05,SKU0026,2025-07-21,2025-07-23,2025-07-23,8,8,4.22,33.76
PO0077674,SUP01,DS05,SKU0026,2025-08-25,2025-08-27,2025-08-27,8,8,4.22,33.76
PO0077742,SUP01,DS05,SKU0021,2025-06-16,2025-06-18,2025-06-18,7,7,18.1,126.7
PO0077782,SUP01,DS05,SKU0021,2026-03-23,2026-03-25,2026-03-25,7,7,18.1,126.7
PO0077862,SUP05,DS05,SKU0129,2026-06-01,2026-06-05,2026-06-05,14,14,20.63,288.82
PO0077875,SUP07,DS05,SKU0188,2025-04-16,2025-04-21,2025-04-21,8,8,38.92,311.36
PO0077883,SUP07,DS05,SKU0188,2025-07-02,2025-07-07,2025-07-07,8,8,38.92,311.36
PO0077918,SUP07,DS05,SKU0188,2026-06-01,2026-06-06,2026-06-06,8,8,38.92,311.36
PO0077972,SUP04,DS05,SKU0099,2025-07-21,2025-07-22,2025-07-22,10,10,10.45,104.5
PO0077995,SUP04,DS05,SKU0099,2025-12-29,2025-12-30,2025-12-30,10,10,10.45,104.5
PO0078055,SUP06,DS05,SKU0180,2026-01-05,2026-01-11,2026-01-11,9,9,40.74,366.66
PO0078099,SUP01,DS05,SKU0008,2025-06-25,2025-06-27,2025-06-27,12,12,4.5,54.0
PO0078141,SUP01,DS05,SKU0008,2026-04-27,2026-04-29,2026-04-29,12,12,4.5,54.0
PO0078173,SUP08,DS05,SKU0232,2025-11-17,2025-11-24,2025-11-24,10,10,28.23,282.3
PO0078209,SUP01,DS05,SKU0003,2025-04-14,2025-04-16,2025-04-16,7,7,10.36,72.52
PO0078404,SUP01,DS05,SKU0004,2025-05-19,2025-05-21,2025-05-21,9,9,8.6,77.4
PO0078407,SUP01,DS05,SKU0004,2025-06-18,2025-06-20,2025-06-20,9,9,8.6,77.4
PO0078512,SUP03,DS05,SKU0072,2025-07-14,2025-07-17,2025-07-17,6,6,47.33,283.98
PO0078528,SUP03,DS05,SKU0072,2025-11-17,2025-11-20,2025-11-20,6,6,47.33,283.98
PO0078578,SUP06,DS05,SKU0142,2025-11-03,2025-11-09,2025-11-09,13,13,14.45,187.85
PO0078596,SUP05,DS05,SKU0116,2025-03-05,2025-03-09,2025-03-09,23,23,3.14,72.22
PO0078601,SUP05,DS05,SKU0116,2025-08-11,2025-08-15,2025-08-15,23,23,3.14,72.22
PO0078659,SUP01,DS05,SKU0015,2026-04-06,2026-04-08,2026-04-08,11,11,18.01,198.11
PO0078698,SUP01,DS05,SKU0005,2025-10-22,2025-10-24,2025-10-24,9,9,5.4,48.6
PO0078789,SUP01,DS05,SKU0034,2026-03-30,2026-04-01,2026-04-01,10,6,9.2,92.0
PO0078960,SUP01,DS05,SKU0009,2026-04-06,2026-04-08,2026-04-09,8,8,4.73,37.84
PO0078970,SUP01,DS05,SKU0009,2026-06-22,2026-06-24,2026-06-24,8,6,4.73,37.84
PO0079108,SUP06,DS05,SKU0159,2025-12-15,2025-12-21,2025-12-21,9,9,36.68,330.12
PO0079131,SUP06,DS05,SKU0154,2025-09-15,2025-09-21,2025-09-21,21,21,5.87,123.27
PO0079143,SUP04,DS05,SKU0093,2025-01-01,2025-01-02,2025-01-02,10,10,3.65,36.5
PO0079446,SUP03,DS05,SKU0070,2025-02-17,2025-02-20,2025-02-20,5,5,16.1,80.5
PO0079447,SUP03,DS05,SKU0070,2025-03-03,2025-03-06,2025-03-06,10,10,16.1,161.0
PO0079476,SUP03,DS05,SKU0070,2025-09-24,2025-09-27,2025-09-27,5,5,16.1,80.5
PO0079554,SUP04,DS05,SKU0204,2025-09-22,2025-09-23,2025-09-23,7,7,17.64,123.48
PO0079632,SUP07,DS05,SKU0183,2026-03-02,2026-03-07,2026-03-07,7,7,12.43,87.01
PO0079754,SUP07,DS05,SKU0186,2025-09-01,2025-09-06,2025-09-06,7,7,36.09,252.63
PO0079822,SUP03,DS05,SKU0077,2025-12-10,2025-12-13,2025-12-14,6,6,13.69,82.14
PO0079912,SUP01,DS05,SKU0031,2025-08-04,2025-08-06,2025-08-06,7,7,16.56,115.92
PO0080043,SUP03,DS05,SKU0067,2025-03-12,2025-03-15,2025-03-15,7,7,38.13,266.91
PO0080267,SUP06,DS05,SKU0160,2025-12-22,2025-12-28,2025-12-28,11,11,31.65,348.15
PO0080368,SUP04,DS05,SKU0083,2025-09-08,2025-09-09,2025-09-09,6,6,9.98,59.88
PO0080401,SUP04,DS05,SKU0083,2026-04-27,2026-04-28,2026-04-28,6,6,9.98,59.88
PO0080458,SUP04,DS05,SKU0216,2025-11-17,2025-11-18,2025-11-18,4,4,20.81,83.24
PO0080670,SUP03,DS05,SKU0074,2026-02-02,2026-02-05,2026-02-05,4,4,40.02,160.08
PO0080718,SUP06,DS05,SKU0173,2026-06-15,2026-06-21,2026-06-21,8,8,40.72,325.76
PO0080720,SUP08,DS05,SKU0224,2025-01-20,2025-01-27,2025-01-27,7,7,8.95,62.65
PO0080782,SUP01,DS05,SKU0027,2025-08-11,2025-08-13,2025-08-13,10,10,3.36,33.6
PO0080826,SUP04,DS05,SKU0206,2025-03-31,2025-04-01,2025-04-01,7,7,15.1,105.7
PO0080862,SUP04,DS05,SKU0206,2025-12-08,2025-12-09,2025-12-09,7,7,15.1,105.7
PO0080902,SUP06,DS05,SKU0155,2026-04-08,2026-04-14,2026-04-14,21,21,18.19,381.99
PO0080908,SUP01,DS05,SKU0020,2025-02-10,2025-02-12,2025-02-12,6,6,6.67,40.02
PO0080943,SUP01,DS05,SKU0020,2026-01-28,2026-01-30,2026-01-30,6,6,6.67,40.02
PO0080948,SUP01,DS05,SKU0020,2026-03-18,2026-03-20,2026-03-20,6,5,6.67,40.02
PO0080955,SUP01,DS05,SKU0020,2026-05-27,2026-05-29,2026-05-29,6,6,6.67,40.02
PO0080984,SUP04,DS05,SKU0203,2025-06-30,2025-07-01,2025-07-01,5,5,17.48,87.4
PO0081015,SUP04,DS05,SKU0203,2026-02-02,2026-02-03,2026-02-03,5,5,17.48,87.4
PO0081021,SUP04,DS05,SKU0203,2026-03-16,2026-03-17,2026-03-17,5,5,17.48,87.4
PO0081063,SUP08,DS06,SKU0261,2025-04-09,2025-04-16,2025-04-16,14,12,9.59,134.26
PO0081142,SUP08,DS06,SKU0261,2026-01-12,2026-01-19,2026-01-19,28,28,9.59,268.52
PO0081180,SUP08,DS06,SKU0261,2026-05-25,2026-06-01,2026-06-01,35,35,9.59,335.65
PO0081184,SUP08,DS06,SKU0261,2026-06-08,2026-06-15,2026-06-15,35,35,9.59,335.65
PO0081203,SUP06,DS06,SKU0176,2025-02-17,2025-02-23,2025-02-23,24,24,18.93,454.32
PO0081295,SUP06,DS06,SKU0176,2026-01-12,2026-01-18,2026-01-18,36,36,18.93,681.48
PO0081334,SUP06,DS06,SKU0176,2026-05-27,2026-06-02,2026-06-02,12,12,18.93,227.16
PO0081359,SUP06,DS06,SKU0161,2025-02-26,2025-03-04,2025-03-04,9,9,6.97,62.73
PO0081479,SUP06,DS06,SKU0161,2026-05-04,2026-05-10,2026-05-10,36,36,6.97,250.92
PO0081493,SUP06,DS06,SKU0161,2026-06-22,2026-06-28,2026-06-28,36,36,6.97,250.92
PO0081515,SUP08,DS06,SKU0266,2025-03-17,2025-03-24,2025-03-24,24,24,55.53,1332.72
PO0081517,SUP08,DS06,SKU0266,2025-03-24,2025-03-31,2025-03-31,30,30,55.53,1665.9
PO0081591,SUP08,DS06,SKU0266,2025-12-10,2025-12-17,2025-12-17,12,12,55.53,666.36
PO0081608,SUP08,DS06,SKU0266,2026-02-09,2026-02-16,2026-02-16,36,36,55.53,1999.08
PO0081654,SUP05,DS06,SKU0117,2025-01-27,2025-01-31,2025-01-31,22,22,6.63,145.86
PO0081655,SUP05,DS06,SKU0117,2025-02-03,2025-02-07,2025-02-07,22,22,6.63,145.86
PO0081669,SUP05,DS06,SKU0117,2025-04-14,2025-04-18,2025-04-18,22,18,6.63,145.86
PO0081700,SUP05,DS06,SKU0117,2025-08-20,2025-08-24,2025-08-24,22,22,6.63,145.86
PO0081714,SUP05,DS06,SKU0117,2025-10-20,2025-10-24,2025-10-24,22,22,6.63,145.86
PO0081744,SUP05,DS06,SKU0117,2026-03-04,2026-03-08,2026-03-08,22,22,6.63,145.86
PO0081758,SUP05,DS06,SKU0117,2026-04-29,2026-05-03,2026-05-03,22,22,6.63,145.86
PO0081824,SUP05,DS06,SKU0122,2025-08-06,2025-08-10,2025-08-10,18,18,14.64,263.52
PO0081837,SUP05,DS06,SKU0122,2025-10-01,2025-10-05,2025-10-05,18,18,14.64,263.52
PO0082004,SUP06,DS06,SKU0172,2025-12-29,2026-01-04,2026-01-04,28,28,42.5,1190.0
PO0082017,SUP06,DS06,SKU0172,2026-02-11,2026-02-17,2026-02-17,14,14,42.5,595.0
PO0082033,SUP06,DS06,SKU0172,2026-04-13,2026-04-19,2026-04-19,28,25,42.5,1190.0
PO0082035,SUP06,DS06,SKU0172,2026-04-20,2026-04-26,2026-04-26,35,35,42.5,1487.5
PO0082598,SUP05,DS06,SKU0106,2025-12-15,2025-12-19,2025-12-19,24,24,13.19,316.56
PO0082660,SUP08,DS06,SKU0219,2025-04-07,2025-04-14,2025-04-14,8,8,25.73,205.84
PO0082675,SUP08,DS06,SKU0219,2025-05-28,2025-06-04,2025-06-04,8,8,25.73,205.84
PO0082838,SUP06,DS06,SKU0143,2025-09-03,2025-09-09,2025-09-09,14,14,9.59,134.26
PO0082860,SUP06,DS06,SKU0143,2025-12-15,2025-12-21,2025-12-21,14,14,9.59,134.26
PO0082964,SUP01,DS06,SKU0018,2025-08-18,2025-08-20,2025-08-20,21,21,9.93,208.53
PO0083056,SUP01,DS06,SKU0032,2025-03-12,2025-03-14,2025-03-14,9,9,20.07,180.63
PO0083157,SUP01,DS06,SKU0032,2026-05-06,2026-05-08,2026-05-08,9,8,20.07,180.63
PO0083163,SUP01,DS06,SKU0032,2026-06-01,2026-06-03,2026-06-07,18,18,20.07,361.26
PO0083176,SUP02,DS06,SKU0061,2025-02-03,2025-02-05,2025-02-05,12,12,7.29,87.48
PO0083209,SUP02,DS06,SKU0061,2025-08-04,2025-08-06,2025-08-06,12,12,7.29,87.48
PO0083247,SUP02,DS06,SKU0061,2026-03-16,2026-03-18,2026-03-18,24,24,7.29,174.96
PO0083359,SUP04,DS06,SKU0212,2025-12-08,2025-12-09,2025-12-09,8,8,14.16,113.28
PO0083452,SUP01,DS06,SKU0023,2025-08-11,2025-08-13,2025-08-13,10,10,7.18,71.8
PO0083512,SUP01,DS06,SKU0012,2025-01-08,2025-01-10,2025-01-10,9,9,13.34,120.06
PO0083588,SUP01,DS06,SKU0012,2026-01-19,2026-01-21,2026-01-21,18,18,13.34,240.12
PO0083723,SUP08,DS06,SKU0256,2026-03-25,2026-04-01,2026-04-01,8,7,19.95,159.6
PO0083735,SUP08,DS06,SKU0256,2026-05-13,2026-05-20,2026-05-20,8,8,19.95,159.6
PO0083741,SUP08,DS06,SKU0256,2026-06-08,2026-06-15,2026-06-15,24,24,19.95,478.8
PO0083799,SUP04,DS06,SKU0085,2025-07-21,2025-07-22,2025-07-22,12,12,11.53,138.36
PO0083808,SUP04,DS06,SKU0085,2025-08-25,2025-08-26,2025-08-26,6,6,11.53,69.18
PO0083828,SUP04,DS06,SKU0085,2025-11-17,2025-11-18,2025-11-18,12,12,11.53,138.36
PO0083830,SUP04,DS06,SKU0085,2025-11-24,2025-11-25,2025-11-25,12,12,11.53,138.36
PO0083881,SUP04,DS06,SKU0085,2026-06-08,2026-06-09,2026-06-11,12,12,11.53,138.36
PO0083910,SUP01,DS06,SKU0013,2025-04-16,2025-04-18,2025-04-18,7,7,6.28,43.96
PO0083962,SUP01,DS06,SKU0013,2026-01-21,2026-01-23,2026-01-23,7,7,6.28,43.96
PO0084066,SUP06,DS06,SKU0169,2025-11-12,2025-11-18,2025-11-18,7,7,5.78,40.46
PO0084102,SUP06,DS06,SKU0169,2026-04-20,2026-04-26,2026-04-26,7,7,5.78,40.46
PO0084129,SUP06,DS06,SKU0132,2025-03-03,2025-03-09,2025-03-09,17,17,2.19,37.23
PO0084132,SUP06,DS06,SKU0132,2025-03-24,2025-03-30,2025-03-30,17,17,2.19,37.23
PO0084229,SUP08,DS06,SKU0218,2025-06-18,2025-06-25,2025-06-25,8,8,27.82,222.56
PO0084244,SUP08,DS06,SKU0218,2025-08-27,2025-09-03,2025-09-03,8,8,27.82,222.56
PO0084258,SUP08,DS06,SKU0218,2025-10-29,2025-11-05,2025-11-05,8,8,27.82,222.56
PO0084287,SUP08,DS06,SKU0218,2026-03-09,2026-03-16,2026-03-16,16,16,27.82,445.12
PO0084365,SUP02,DS06,SKU0043,2026-06-01,2026-06-03,2026-06-03,15,15,23.87,358.05
PO0084432,SUP03,DS06,SKU0066,2025-10-08,2025-10-11,2025-10-11,7,7,24.41,170.87
PO0084535,SUP05,DS06,SKU0113,2026-02-02,2026-02-06,2026-02-06,17,17,24.71,420.07
PO0084592,SUP05,DS06,SKU0103,2025-07-21,2025-07-25,2025-07-25,12,12,13.83,165.96
PO0084648,SUP05,DS06,SKU0103,2026-06-03,2026-06-07,2026-06-07,12,12,13.83,165.96
PO0084681,SUP06,DS06,SKU0134,2025-12-15,2025-12-21,2025-12-21,23,23,3.22,74.06
PO0084743,SUP08,DS06,SKU0259,2025-08-18,2025-08-25,2025-08-25,10,10,28.05,280.5
PO0084823,SUP04,DS06,SKU0209,2025-02-26,2025-02-27,2025-02-27,4,4,11.93,47.72
PO0084868,SUP04,DS06,SKU0209,2025-09-15,2025-09-16,2025-09-16,8,8,11.93,95.44
PO0084895,SUP04,DS06,SKU0209,2026-01-12,2026-01-13,2026-01-13,8,8,11.93,95.44
PO0084960,SUP02,DS06,SKU0050,2025-08-11,2025-08-13,2025-08-13,12,12,14.51,174.12
PO0084978,SUP02,DS06,SKU0050,2025-12-22,2025-12-24,2025-12-24,12,12,14.51,174.12
PO0084988,SUP02,DS06,SKU0050,2026-03-02,2026-03-04,2026-03-04,12,12,14.51,174.12
PO0085065,SUP06,DS06,SKU0181,2025-11-17,2025-11-23,2025-11-23,9,9,9.21,82.89
PO0085178,SUP06,DS06,SKU0135,2026-05-25,2026-05-31,2026-05-31,16,16,13.81,220.96
PO0085319,SUP03,DS06,SKU0081,2025-05-05,2025-05-08,2025-05-08,8,8,56.35,450.8
PO0085354,SUP03,DS06,SKU0081,2025-10-01,2025-10-04,2025-10-04,4,4,56.35,225.4
PO0085384,SUP03,DS06,SKU0081,2026-02-02,2026-02-05,2026-02-05,4,4,56.35,225.4
PO0085606,SUP07,DS06,SKU0195,2026-06-29,2026-07-04,2026-07-04,9,9,10.67,96.03
PO0085613,SUP02,DS06,SKU0049,2025-03-03,2025-03-05,2025-03-05,15,15,4.82,72.3
PO0085664,SUP01,DS06,SKU0030,2025-01-13,2025-01-15,2025-01-15,8,8,2.77,22.16
PO0085677,SUP01,DS06,SKU0030,2025-03-24,2025-03-26,2025-03-26,8,8,2.77,22.16
PO0085685,SUP01,DS06,SKU0030,2025-04-28,2025-04-30,2025-04-30,8,8,2.77,22.16
PO0085728,SUP01,DS06,SKU0030,2025-11-26,2025-11-28,2025-11-28,8,8,2.77,22.16
PO0085737,SUP01,DS06,SKU0030,2026-01-19,2026-01-21,2026-01-21,8,8,2.77,22.16
PO0085738,SUP01,DS06,SKU0030,2026-01-26,2026-01-28,2026-01-28,8,8,2.77,22.16
PO0085765,SUP01,DS06,SKU0030,2026-06-01,2026-06-03,2026-06-03,8,8,2.77,22.16
PO0085806,SUP08,DS06,SKU0236,2025-07-07,2025-07-14,2025-07-14,6,6,7.43,44.58
PO0085836,SUP08,DS06,SKU0236,2025-12-08,2025-12-15,2025-12-15,12,12,7.43,89.16
PO0085964,SUP08,DS06,SKU0242,2026-02-04,2026-02-11,2026-02-11,6,6,11.11,66.66
PO0085996,SUP08,DS06,SKU0242,2026-06-10,2026-06-17,2026-06-17,6,6,11.11,66.66
PO0086044,SUP08,DS06,SKU0251,2025-08-06,2025-08-13,2025-08-15,6,6,9.4,56.4
PO0086106,SUP08,DS06,SKU0251,2026-04-22,2026-04-29,2026-04-29,6,6,9.4,56.4
PO0086109,SUP08,DS06,SKU0251,2026-05-04,2026-05-11,2026-05-11,12,12,9.4,112.8
PO0086119,SUP08,DS06,SKU0251,2026-06-15,2026-06-22,2026-06-22,12,12,9.4,112.8
PO0086128,SUP06,DS06,SKU0147,2025-02-17,2025-02-23,2025-02-23,12,12,7.48,89.76
PO0086192,SUP06,DS06,SKU0147,2026-06-01,2026-06-07,2026-06-07,12,12,7.48,89.76
PO0086256,SUP08,DS06,SKU0230,2026-03-09,2026-03-16,2026-03-16,11,10,25.78,283.58
PO0086318,SUP07,DS06,SKU0200,2025-11-05,2025-11-10,2025-11-10,11,11,37.61,413.71
PO0086488,SUP02,DS06,SKU0046,2025-12-29,2025-12-31,2025-12-31,11,11,5.49,60.39
PO0086703,SUP08,DS06,SKU0260,2025-01-13,2025-01-20,2025-01-20,10,10,37.49,374.9
PO0086759,SUP08,DS06,SKU0260,2026-03-11,2026-03-18,2026-03-18,10,10,37.49,374.9
PO0086819,SUP08,DS06,SKU0264,2026-01-28,2026-02-04,2026-02-04,12,12,37.12,445.44
PO0086834,SUP08,DS06,SKU0264,2026-06-08,2026-06-15,2026-06-15,12,12,37.12,445.44
PO0086939,SUP04,DS06,SKU0086,2025-02-24,2025-02-25,2025-02-25,7,7,12.37,86.59
PO0086969,SUP04,DS06,SKU0086,2025-08-25,2025-08-26,2025-08-26,7,7,12.37,86.59
PO0087057,SUP01,DS06,SKU0022,2025-07-28,2025-07-30,2025-07-30,9,9,11.52,103.68
PO0087097,SUP01,DS06,SKU0022,2026-05-04,2026-05-06,2026-05-06,9,9,11.52,103.68
PO0087168,SUP07,DS06,SKU0198,2026-06-22,2026-06-27,2026-06-27,11,11,16.38,180.18
PO0087317,SUP05,DS06,SKU0121,2025-06-25,2025-06-29,2025-06-29,23,23,18.9,434.7
PO0087348,SUP05,DS06,SKU0128,2025-04-09,2025-04-13,2025-04-13,16,16,19.75,316.0
PO0087375,SUP05,DS06,SKU0128,2026-03-16,2026-03-20,2026-03-20,16,16,19.75,316.0
PO0087407,SUP04,DS06,SKU0087,2025-05-26,2025-05-27,2025-05-27,6,6,3.56,21.36
PO0087586,SUP03,DS06,SKU0079,2025-02-03,2025-02-06,2025-02-06,8,8,33.15,265.2
PO0087612,SUP03,DS06,SKU0079,2025-08-11,2025-08-14,2025-08-14,8,8,33.15,265.2
PO0087613,SUP03,DS06,SKU0079,2025-08-18,2025-08-21,2025-08-21,8,8,33.15,265.2
PO0087942,SUP01,DS06,SKU0002,2025-03-10,2025-03-12,2025-03-12,12,12,11.62,139.44
PO0088021,SUP04,DS06,SKU0096,2025-07-14,2025-07-15,2025-07-15,9,9,7.28,65.52
PO0088038,SUP04,DS06,SKU0096,2025-11-10,2025-11-11,2025-11-11,9,9,7.28,65.52
PO0088097,SUP04,DS06,SKU0091,2025-06-16,2025-06-17,2025-06-18,9,9,11.99,107.91
PO0088124,SUP04,DS06,SKU0091,2025-12-22,2025-12-23,2025-12-23,9,9,11.99,107.91
PO0088129,SUP04,DS06,SKU0091,2026-01-26,2026-01-27,2026-01-27,9,9,11.99,107.91
