datetime,zone_id,requests,completed,unfulfilled,active_captains,avg_eta_promised_min,avg_eta_actual_min,avg_surge
2025-09-04 15:00:00,Z15,0,0,0,1,7.9,7.6,0.96
2025-09-07 20:00:00,Z15,5,4,1,1,8.6,7.6,1.16
2025-09-08 08:00:00,Z15,2,1,1,1,8.3,10.5,1.7
2025-09-12 11:00:00,Z15,1,1,0,1,8.2,8.5,1.01
2025-09-12 12:00:00,Z15,2,1,1,1,8.5,11.6,1.72
2025-09-15 09:00:00,Z15,1,1,0,1,8.4,8.7,1.0
2025-09-20 23:00:00,Z15,1,1,0,1,8.4,8.6,1.01
2025-09-21 14:00:00,Z15,0,0,0,1,8.6,6.8,1.02
2025-09-23 16:00:00,Z15,2,1,1,1,8.3,12.4,1.7
2025-09-26 02:00:00,Z15,1,1,0,1,8.3,9.1,1.02
2025-09-27 20:00:00,Z15,3,2,1,1,8.2,10.5,1.33
2025-09-29 13:00:00,Z15,0,0,0,1,8.0,7.6,1.0
2025-10-07 01:00:00,Z15,0,0,0,1,8.2,6.6,1.0
2025-10-07 05:00:00,Z15,1,1,0,1,7.5,9.2,0.99
2025-10-11 18:00:00,Z15,3,2,1,1,8.0,10.3,1.35
2025-10-16 16:00:00,Z15,1,1,0,1,8.3,9.0,1.02
2025-10-17 14:00:00,Z15,2,2,0,1,8.1,7.9,1.03
2025-10-18 06:00:00,Z15,0,0,0,1,8.2,7.7,1.04
2025-10-18 19:00:00,Z15,3,3,0,1,8.4,8.3,1.0
2025-10-18 23:00:00,Z15,0,0,0,1,8.1,7.1,1.03
2025-10-21 05:00:00,Z15,0,0,0,1,8.5,7.6,0.99
2025-10-27 20:00:00,Z15,3,2,1,-3,8.0,10.4,1.39
2025-11-05 14:00:00,Z15,3,3,0,1,7.6,7.5,1.03
2025-11-08 07:00:00,Z15,1,1,0,1,8.0,8.1,1.02
2025-11-08 20:00:00,Z15,3,3,0,1,8.3,7.5,0.99
2025-11-09 12:00:00,Z15,4,4,0,1,8.4,7.4,0.98
2025-11-12 22:00:00,Z15,1,1,0,1,8.1,7.9,1.02
2025-11-17 12:00:00,Z15,2,1,1,1,7.8,12.6,1.77
2025-11-25 16:00:00,Z15,0,0,0,1,8.1,6.8,1.0
2025-11-27 15:00:00,Z15,3,3,0,1,8.0,9.4,0.97
2025-11-29 19:00:00,Z15,3,2,1,1,8.2,9.1,1.39
2025-12-01 17:00:00,Z15,0,0,0,1,8.1,6.2,0.96
2025-12-03 14:00:00,Z15,1,1,0,1,8.4,8.7,1.0
2025-12-05 10:00:00,Z15,1,1,0,1,8.3,7.8,0.98
2025-12-06 09:00:00,Z15,0,0,0,1,7.7,7.2,0.98
2025-12-06 22:00:00,Z15,1,1,0,1,8.0,7.9,1.0
2025-12-10 05:00:00,Z15,0,0,0,1,7.8,8.2,0.98
2025-12-11 20:00:00,Z15,1,1,0,1,8.2,8.3,0.99
2025-12-13 12:00:00,Z15,2,1,1,1,8.4,11.9,1.7
2025-12-18 03:00:00,Z15,0,0,0,1,7.9,6.8,1.01
2025-12-20 17:00:00,Z15,3,2,1,1,8.1,10.7,1.39
2025-12-26 09:00:00,Z15,3,3,0,1,8.4,7.8,1.02
2025-12-30 15:00:00,Z15,0,0,0,1,8.4,7.3,1.01
2026-01-02 04:00:00,Z15,0,0,0,1,8.3,6.9,0.99
2026-01-02 15:00:00,Z15,2,1,1,1,8.2,11.9,1.7
2026-01-05 18:00:00,Z15,0,0,0,1,7.7,5.6,0.99
2026-01-05 20:00:00,Z15,4,3,1,1,8.4,10.0,1.23
2026-01-10 07:00:00,Z15,2,2,0,1,8.0,9.4,0.99
2026-01-15 21:00:00,Z15,3,3,0,1,8.1,8.9,0.94
2026-01-16 10:00:00,Z15,5,5,0,2,8.1,8.2,0.97
2026-01-20 16:00:00,Z15,4,3,1,1,8.3,8.6,1.26
2026-01-22 04:00:00,Z15,1,1,0,1,8.3,8.1,1.02
2026-01-27 15:00:00,Z15,1,1,0,1,8.3,8.6,1.0
2026-01-29 19:00:00,Z15,6,5,1,2,8.1,10.1,1.13
2026-01-30 08:00:00,Z15,1,1,0,1,8.1,8.5,1.0
2026-01-30 09:00:00,Z15,1,1,0,1,8.0,7.8,1.01
2026-02-01 14:00:00,Z15,1,1,0,1,8.1,8.6,0.96
2026-02-10 23:00:00,Z15,0,0,0,1,8.4,7.0,1.02
2026-02-12 15:00:00,Z15,4,4,0,1,8.0,8.4,0.97
2026-02-23 10:00:00,Z15,2,2,0,1,8.3,7.3,1.01
2026-02-25 16:00:00,Z15,2,2,0,1,8.2,8.1,0.99
2026-02-25 21:00:00,Z15,1,1,0,1,8.3,8.1,0.99
2026-02-27 04:00:00,Z15,0,0,0,1,8.1,7.6,1.01
2026-03-02 11:00:00,Z15,1,1,0,1,8.3,8.7,1.01
2026-03-04 00:00:00,Z15,0,0,0,1,8.3,6.1,1.02
2026-03-07 14:00:00,Z15,2,1,1,1,7.7,11.9,1.72
2026-03-10 14:00:00,Z15,1,1,0,1,8.6,8.0,0.99
2026-03-13 03:00:00,Z15,0,0,0,1,8.3,7.0,0.97
2026-03-14 02:00:00,Z15,0,0,0,1,8.3,8.0,1.02
2026-03-14 06:00:00,Z15,2,2,0,1,8.3,9.1,0.99
2026-03-14 21:00:00,Z15,2,1,1,1,8.3,11.6,1.69
2026-03-17 08:00:00,Z15,1,1,0,1,8.3,7.1,1.0
2026-03-20 08:00:00,Z15,1,1,0,1,8.2,8.0,1.01
2026-03-23 16:00:00,Z15,3,2,1,1,8.8,9.4,1.38
2026-03-26 00:00:00,Z15,0,0,0,1,8.3,7.8,1.01
2026-03-28 16:00:00,Z15,4,4,0,1,8.3,9.5,0.98
2026-03-31 19:00:00,Z15,2,1,1,1,8.6,10.7,1.73
2026-04-03 19:00:00,Z15,1,1,0,1,8.5,8.4,0.99
2026-04-07 17:00:00,Z15,2,1,1,1,8.2,12.2,1.79
2026-04-11 17:00:00,Z15,7,7,0,2,8.1,8.6,1.01
2026-04-12 00:00:00,Z15,0,0,0,1,8.1,8.0,1.01
2026-04-19 14:00:00,Z15,3,3,0,1,8.3,8.0,1.05
2026-04-23 05:00:00,Z15,1,1,0,1,8.2,8.7,1.02
2026-04-25 17:00:00,Z15,4,4,0,1,8.6,8.0,1.02
2026-04-28 20:00:00,Z15,2,2,0,1,7.7,9.6,0.98
2026-04-29 10:00:00,Z15,2,1,1,1,8.1,11.9,1.75
2026-04-30 08:00:00,Z15,3,3,0,1,8.1,8.5,1.0
2026-05-01 11:00:00,Z15,4,3,1,1,8.2,8.9,1.24
2026-05-01 22:00:00,Z15,2,1,1,1,8.2,12.8,1.72
2026-05-03 21:00:00,Z15,3,2,1,1,8.1,10.7,1.36
2026-05-04 13:00:00,Z15,0,0,0,1,8.3,6.2,0.99
2026-05-07 12:00:00,Z15,1,1,0,1,7.9,9.3,0.98
2026-05-10 06:00:00,Z15,1,1,0,1,8.5,8.4,1.02
2026-05-11 15:00:00,Z15,3,3,0,1,8.0,7.8,0.99
2026-05-18 21:00:00,Z15,3,2,1,1,7.9,9.9,1.33
2026-05-18 22:00:00,Z15,2,2,0,1,8.4,7.7,0.97
2026-05-19 18:00:00,Z15,2,2,0,1,8.3,7.8,0.99
2026-05-20 02:00:00,Z15,0,0,0,1,8.3,7.4,0.98
2026-05-22 00:00:00,Z15,1,1,0,1,7.7,8.2,0.98
2026-05-22 16:00:00,Z15,2,1,1,1,7.8,11.5,1.75
2026-05-23 08:00:00,Z15,2,2,0,1,8.3,7.8,1.0
2026-05-24 22:00:00,Z15,1,1,0,1,8.2,9.3,0.98
2026-05-26 12:00:00,Z15,1,1,0,1,8.1,8.8,1.03
2026-05-27 23:00:00,Z15,0,0,0,1,8.1,7.5,0.95
2026-05-31 17:00:00,Z15,1,1,0,1,8.3,9.2,0.98
2026-06-01 04:00:00,Z15,0,0,0,1,8.4,7.0,1.01
2026-06-01 15:00:00,Z15,1,1,0,1,7.9,8.3,0.98
2026-06-02 15:00:00,Z15,1,1,0,1,8.0,7.9,1.05
2026-06-02 20:00:00,Z15,1,1,0,1,8.2,8.5,1.0
2026-06-04 14:00:00,Z15,2,2,0,1,8.6,7.4,0.99
2026-06-04 22:00:00,Z15,0,0,0,1,7.9,6.0,1.02
2026-06-06 18:00:00,Z15,1,1,0,1,8.3,8.2,0.99
2026-06-08 17:00:00,Z15,4,3,1,1,8.1,9.3,1.24
2026-06-08 18:00:00,Z15,1,1,0,1,8.0,7.9,1.0
2026-06-15 04:00:00,Z15,0,0,0,1,8.1,6.9,0.98
2026-06-17 20:00:00,Z15,4,3,1,1,8.2,10.8,1.23
2026-06-17 22:00:00,Z15,1,1,0,1,8.2,9.6,1.0
2026-06-19 19:00:00,Z15,0,0,0,1,7.9,6.8,1.0
2026-06-20 00:00:00,Z15,1,1,0,1,8.1,9.0,1.01
2026-06-20 05:00:00,Z15,3,2,1,1,7.9,9.7,1.33
2026-06-26 01:00:00,Z15,0,0,0,1,8.2,7.0,1.02
