captain_id,week_start,trips,earnings_aed,avg_distance_km,online_hours,earnings_per_hour_aed,acceptance_rate,weeks_tenure,is_first_week,churned
CPT02124,2026-01-20,3,152.58,10.563333333333334,3.7,41.24,0.69,18,0,0
CPT02124,2026-03-03,1,51.71,7.0,1.7,30.42,0.754,24,0,0
CPT02127,2025-11-11,3,115.87,8.763333333333334,4.6,25.19,0.799,6,0,0
CPT02128,2025-12-16,2,78.67,11.8,4.9,16.06,0.932,20,0,0
CPT02129,2025-11-25,3,188.9,20.276666666666667,5.1,37.04,0.815,0,1,0
CPT02131,2025-10-21,2,67.46000000000001,9.995,4.1,16.45,0.645,0,1,0
CPT02132,2025-11-04,2,52.11,3.66,3.4,15.33,0.709,12,0,0
CPT02133,2025-11-11,6,165.75,7.614999999999999,7.4,22.4,0.865,9,0,0
CPT02134,2025-11-04,1,42.11,17.28,4.1,10.27,0.867,0,1,1
CPT02134,2025-11-11,4,111.06,8.5775,6.5,17.09,0.783,0,1,1
CPT02134,2026-03-17,4,123.37,8.6375,4.7,26.25,0.799,18,0,1
CPT02135,2025-08-19,3,86.32,6.823333333333333,6.3,13.7,0.82,0,1,0
CPT02136,2026-02-10,4,155.27,8.435,5.7,27.24,0.726,4,0,0
CPT02136,2026-02-24,1,17.99,4.08,1.6,11.24,0.799,6,0,0
CPT02137,2026-03-03,2,101.02,19.645,4.1,24.64,0.829,21,0,1
CPT02138,2025-07-08,4,122.16,5.345,6.9,17.7,0.854,0,1,0
CPT02139,2025-10-28,4,127.91,8.7075,5.6,22.84,0.816,10,0,0
CPT02139,2026-01-06,3,78.99,7.133333333333333,3.0,26.33,0.764,20,0,0
CPT02140,2025-10-21,2,68.43,4.8,3.1,22.07,0.945,0,1,1
CPT02140,2025-12-30,1,55.38,10.59,3.7,14.97,0.957,1,0,1
CPT02141,2026-01-06,2,54.53,2.995,5.1,10.69,0.777,23,0,0
CPT02141,2026-02-17,5,202.7,8.18,5.2,38.98,0.74,29,0,0
CPT02143,2025-07-08,1,41.19,10.59,2.3,17.91,0.931,0,1,0
CPT02145,2025-11-11,4,127.28,6.415,4.4,28.93,0.839,0,1,1
CPT02146,2025-09-02,5,158.53,6.514,5.4,29.36,0.917,0,1,0
CPT02146,2026-06-30,1,28.78,5.41,4.4,6.54,0.935,24,0,0
CPT02147,2026-01-27,7,196.93,5.095714285714286,7.5,26.26,0.808,10,0,0
CPT02148,2026-05-05,3,93.52,7.963333333333334,4.4,21.25,0.927,27,0,0
CPT02152,2025-11-25,3,97.9,10.093333333333334,7.3,13.41,0.655,0,1,0
CPT02154,2026-03-17,3,96.97,8.98,3.8,25.52,0.897,12,0,1
CPT02155,2025-07-08,2,68.17,10.05,5.1,13.37,0.786,0,1,0
CPT02155,2025-07-15,3,251.58,21.223333333333333,4.9,51.34,0.805,0,1,0
CPT02160,2026-02-03,2,62.28,10.645,4.5,13.84,0.931,15,0,0
CPT02163,2026-06-02,3,98.96,6.73,5.8,17.06,0.953,26,0,0
CPT02167,2025-10-21,3,231.96,15.586666666666666,4.6,50.43,0.852,5,0,0
CPT02167,2026-03-17,5,149.93,7.284000000000001,6.9,21.73,0.861,26,0,0
CPT02169,2026-03-03,5,201.3,10.326,4.9,41.08,0.84,20,0,1
CPT02169,2026-06-16,1,50.38,12.21,2.4,20.99,0.966,35,0,1
CPT02170,2026-01-20,4,116.05,6.215,6.3,18.42,0.63,0,1,0
CPT02173,2026-06-09,1,64.55,10.02,4.2,15.37,0.913,26,0,1
CPT02174,2025-12-09,1,121.29,12.48,1.3,93.3,0.853,12,0,0
CPT02175,2026-04-28,5,161.81,8.608,7.0,23.12,0.812,41,0,0
CPT02176,2026-06-09,3,80.58,7.876666666666666,5.6,14.39,0.977,39,0,0
CPT02177,2025-11-18,2,108.24,7.5,3.5,30.93,0.855,4,0,0
CPT02179,2026-02-10,3,105.17,7.536666666666666,4.2,25.04,0.669,24,0,0
CPT02179,2026-06-02,2,83.27,12.82,4.5,18.5,0.804,40,0,0
CPT02181,2025-09-30,2,72.16,6.73,5.2,13.88,0.821,0,1,0
CPT02183,2025-12-23,4,104.29,6.535,3.7,28.19,0.929,2,0,0
CPT02186,2025-08-26,2,60.81,10.53,4.3,14.14,0.835,0,1,0
CPT02187,2026-05-19,5,206.73,8.372,5.0,41.35,0.909,28,0,0
CPT02188,2025-07-15,1,43.67,17.9,1.0,43.67,0.772,0,1,0
CPT02189,2025-07-15,2,45.72,2.715,3.1,14.75,0.718,0,1,1
CPT02193,2025-08-05,2,107.58,18.91,3.5,30.74,0.67,0,1,0
CPT02193,2026-01-06,8,284.59000000000003,8.08625,8.2,34.71,0.745,4,0,0
CPT02193,2026-03-17,2,61.53,3.42,7.1,8.67,0.85,14,0,0
CPT02194,2026-01-20,4,144.38,5.135,7.1,20.34,0.961,6,0,0
CPT02196,2025-07-22,4,159.34,7.24,4.6,34.64,0.925,0,1,0
CPT02200,2025-09-09,1,56.48,8.16,2.8,20.17,0.721,0,1,0
CPT02201,2025-07-08,3,105.82,8.513333333333334,4.0,26.46,0.924,0,1,0
CPT02201,2025-11-11,2,40.11,4.26,4.8,8.36,0.874,0,1,0
CPT02202,2025-07-01,4,162.82999999999998,14.1625,8.0,20.35,0.694,0,1,1
CPT02202,2026-03-17,5,259.56,9.946,6.4,40.56,0.781,18,0,1
CPT02204,2026-03-10,3,91.52,5.196666666666666,4.1,22.32,0.837,27,0,0
CPT02204,2026-06-02,3,95.1,6.593333333333334,4.9,19.41,0.806,39,0,0
CPT02205,2025-10-21,2,58.4,5.955,4.2,13.9,1.0,3,0,0
CPT02206,2026-02-10,2,129.46,9.555,3.6,35.96,0.756,22,0,1
CPT02207,2026-03-17,3,121.4,11.203333333333331,5.0,24.28,0.917,21,0,0
CPT02209,2026-02-17,2,48.2,7.285,1.1,43.82,0.847,17,0,0
CPT02209,2026-03-10,1,34.88,6.31,2.7,12.92,0.683,20,0,0
CPT02210,2025-12-02,2,82.0,15.825,3.1,26.45,0.766,20,0,0
CPT02211,2026-03-03,4,185.64,9.1,5.6,33.15,0.718,22,0,1
CPT02211,2026-04-14,2,63.14,6.175000000000001,2.3,27.45,0.931,28,0,1
CPT02212,2025-08-19,3,166.62,9.99,6.3,26.45,0.822,0,1,0
CPT02217,2025-08-05,1,26.18,7.93,6.3,4.16,0.896,0,1,0
CPT02217,2026-03-17,4,129.73000000000002,7.425,5.9,21.99,0.782,30,0,0
CPT02217,2026-06-16,4,173.71,15.1225,5.1,34.06,0.586,43,0,0
CPT02218,2025-12-23,4,201.62,14.365,5.2,38.77,0.816,11,0,0
CPT02220,2025-07-15,2,109.84,14.59,4.1,26.79,0.909,0,1,0
CPT02225,2025-09-16,2,108.79,14.704999999999998,4.2,25.9,0.956,6,0,0
CPT02225,2025-12-16,3,140.52,6.953333333333333,6.4,21.96,0.801,19,0,0
CPT02226,2026-01-13,2,72.68,11.61,4.7,15.46,0.744,6,0,0
CPT02226,2026-03-24,6,187.08,6.48,5.8,32.26,0.751,16,0,0
CPT02228,2026-05-19,4,133.78,8.9025,5.5,24.32,0.877,14,0,0
CPT02230,2026-02-24,4,97.8,5.38,4.6,21.26,0.826,4,0,0
CPT02231,2025-08-05,3,87.43,5.033333333333333,3.1,28.2,0.797,0,1,1
CPT02231,2025-12-02,5,135.89999999999998,5.46,6.9,19.7,0.681,0,1,1
CPT02231,2026-04-21,1,74.2,17.58,2.1,35.33,0.677,18,0,1
CPT02233,2025-08-12,5,186.22000000000003,7.196000000000001,4.4,42.32,0.861,0,1,0
CPT02233,2026-06-23,3,138.84,10.92,4.7,29.54,0.795,29,0,0
CPT02234,2026-03-10,7,189.9,6.654285714285714,8.2,23.16,0.843,0,1,0
CPT02235,2025-07-29,3,134.65,12.733333333333334,6.1,22.07,0.949,0,1,0
CPT02235,2026-01-06,3,114.27,8.72,3.5,32.65,0.926,0,1,0
CPT02237,2025-08-19,3,191.78,18.046666666666667,4.2,45.66,0.857,0,1,0
CPT02237,2025-10-07,3,83.74,6.083333333333333,3.2,26.17,0.804,0,1,0
CPT02237,2025-12-02,1,61.36,21.24,4.2,14.61,0.801,6,0,0
CPT02239,2026-04-07,2,61.31,10.545,3.9,15.72,0.661,24,0,0
CPT02241,2026-03-24,1,53.18,10.23,4.9,10.85,0.907,6,0,0
CPT02243,2026-01-13,1,18.51,4.37,4.5,4.11,0.889,18,0,0
CPT02244,2025-11-25,1,33.26,11.68,3.7,8.99,0.946,8,0,0
CPT02247,2026-01-06,1,20.94,2.14,3.2,6.54,0.718,14,0,0
CPT02247,2026-04-07,5,108.58,5.554,6.8,15.97,0.962,27,0,0
CPT02248,2025-09-30,1,31.35,11.0,2.3,13.63,0.759,0,1,0
CPT02250,2025-08-05,1,16.1,2.34,3.7,4.35,0.818,0,1,1
CPT02255,2026-02-17,3,118.43,7.763333333333333,4.7,25.2,0.834,11,0,0
CPT02263,2026-04-14,2,52.31,2.97,4.7,11.13,0.829,34,0,0
CPT02263,2026-06-30,1,46.69,10.68,2.9,16.1,0.795,45,0,0
CPT02264,2025-09-23,2,116.0,9.51,3.4,34.12,0.939,0,1,0
CPT02264,2026-04-21,1,35.51,4.12,4.9,7.25,0.857,4,0,0
CPT02265,2025-10-28,1,30.47,10.2,6.2,4.91,0.805,9,0,0
CPT02265,2026-04-07,1,18.72,2.93,3.6,5.2,0.818,32,0,0
CPT02265,2026-05-19,4,118.9,4.16,6.1,19.49,0.919,38,0,0
CPT02267,2025-11-25,1,49.18,9.26,5.9,8.34,0.739,0,1,1
CPT02269,2026-06-16,1,45.59,7.32,4.9,9.3,0.853,42,0,0
CPT02272,2025-10-21,4,89.77,5.1425,6.2,14.48,0.766,0,1,0
CPT02273,2025-10-14,2,91.72,15.114999999999998,3.2,28.66,0.938,0,1,0
CPT02276,2026-04-28,2,113.28,6.115,4.3,26.34,0.866,22,0,0
CPT02277,2025-12-02,1,47.58,8.25,4.2,11.33,0.894,9,0,0
CPT02277,2026-02-17,3,162.98,9.086666666666668,5.7,28.59,0.686,20,0,0
CPT02279,2026-01-20,2,46.87,6.71,4.5,10.42,0.791,16,0,1
CPT02280,2026-06-02,7,258.03,9.035714285714286,8.0,32.25,0.912,21,0,0
CPT02282,2026-04-14,1,28.29,7.47,5.1,5.55,0.918,12,0,0
CPT02286,2025-07-22,1,36.76,14.33,2.7,13.61,0.833,0,1,0
CPT02290,2025-07-15,1,75.76,26.3,4.3,17.62,0.714,0,1,0
CPT02292,2025-12-09,4,157.41,10.5825,6.0,26.24,0.891,10,0,0
CPT02292,2026-04-07,5,226.59,10.998,8.2,27.63,0.796,27,0,0
CPT02294,2026-06-16,2,41.44,4.67,4.7,8.82,0.914,15,0,0
CPT02295,2025-07-08,1,51.45,6.79,2.9,17.74,0.808,0,1,0
CPT02300,2026-02-03,3,150.39,8.62,5.7,26.38,0.859,0,1,0
CPT02300,2026-04-28,5,216.8,6.8340000000000005,6.5,33.35,0.971,8,0,0
CPT02303,2025-07-29,2,71.4,9.425,4.5,15.87,0.839,0,1,0
CPT02308,2026-04-14,2,102.66,9.8,0.9,114.07,1.0,27,0,0
CPT02309,2026-04-21,1,27.93,7.18,1.9,14.7,0.766,11,0,0
CPT02310,2026-04-14,2,93.57,6.87,4.7,19.91,0.815,30,0,1
CPT02312,2025-12-02,1,40.06,10.45,2.3,17.42,0.825,0,1,1
CPT02313,2026-05-19,3,81.03,6.506666666666667,3.4,23.83,0.877,24,0,0
CPT02314,2025-12-02,1,32.86,12.18,3.4,9.66,0.758,0,1,0
CPT02317,2025-09-09,1,46.83,8.01,4.2,11.15,0.857,0,1,0
CPT02319,2026-01-13,1,70.36,15.6,3.4,20.69,0.741,0,1,1
CPT02321,2025-07-15,2,60.71,3.47,2.8,21.68,0.783,0,1,0
CPT02321,2026-03-10,1,25.52,6.26,7.2,3.54,0.79,26,0,0
CPT02321,2026-06-09,5,273.37,8.844,6.0,45.56,0.682,39,0,0
CPT02325,2026-02-03,7,284.81,6.372857142857143,6.8,41.88,0.884,18,0,0
CPT02327,2025-12-09,4,235.18,10.6525,5.0,47.04,0.841,0,1,0
CPT02329,2025-07-01,5,255.66000000000005,8.764,6.9,37.05,1.0,0,1,0
CPT02331,2025-10-07,2,93.8,9.26,3.0,31.27,0.906,0,1,0
CPT02334,2025-09-02,4,161.26000000000002,8.5075,5.2,31.01,0.893,0,1,0
CPT02335,2025-07-01,4,181.34,12.98,5.8,31.27,0.922,0,1,1
CPT02336,2025-09-09,6,263.67,7.268333333333333,6.8,38.78,0.695,0,1,0
CPT02336,2026-04-14,3,85.53999999999999,6.473333333333334,5.2,16.45,0.821,11,0,0
CPT02337,2026-06-16,2,61.23,10.62,1.7,36.02,0.9,44,0,0
CPT02339,2026-06-02,3,89.39999999999999,9.28,3.4,26.29,0.866,38,0,1
CPT02340,2026-02-03,4,211.45,9.88,4.5,46.99,0.704,6,0,0
CPT02340,2026-04-14,1,46.62,18.76,3.7,12.6,0.905,16,0,0
CPT02341,2025-09-23,1,28.73,7.92,3.8,7.56,0.737,1,0,0
CPT02342,2025-07-01,1,19.94,4.83,3.7,5.39,0.706,0,1,0
CPT02342,2026-06-23,1,50.04,6.54,3.4,14.72,0.815,30,0,0
CPT02343,2026-03-03,5,220.51,9.738,4.7,46.92,0.732,30,0,0
CPT02345,2026-02-10,2,66.16,5.734999999999999,6.5,10.18,0.792,16,0,0
CPT02345,2026-05-05,4,168.65,7.18,6.0,28.11,0.953,28,0,0
CPT02346,2025-12-16,4,107.22,7.41,2.7,39.71,0.661,13,0,0
CPT02346,2026-04-28,2,67.78,12.22,3.6,18.83,0.886,32,0,0
CPT02346,2026-06-23,1,17.67,3.8,3.2,5.52,0.729,40,0,0
CPT02348,2026-03-03,3,90.93,6.286666666666666,3.5,25.98,0.7,25,0,1
CPT02350,2025-10-14,5,194.57,11.304,4.6,42.3,0.908,0,1,0
CPT02351,2026-04-28,7,318.3,9.918571428571427,6.3,50.52,0.795,25,0,0
CPT02353,2025-10-28,2,103.33,10.08,2.4,43.05,0.991,2,0,0
CPT02353,2026-05-05,6,252.05,8.991666666666667,5.5,45.83,0.836,29,0,0
CPT02354,2026-03-31,3,112.74,6.44,5.1,22.11,0.724,27,0,0
CPT02358,2026-03-10,2,107.68,13.465,2.6,41.42,0.674,2,0,0
CPT02361,2025-07-29,5,213.39,9.526,6.7,31.85,0.83,0,1,0
CPT02361,2025-09-02,3,113.77,4.583333333333333,3.0,37.92,0.82,2,0,0
CPT02364,2025-12-09,2,69.61,4.36,5.8,12.0,0.88,7,0,0
CPT02364,2026-04-07,1,13.56,1.46,3.0,4.52,0.758,24,0,0
CPT02365,2026-04-21,2,43.06,5.16,4.7,9.16,0.793,33,0,0
CPT02368,2025-12-09,4,141.7,8.9225,5.5,25.76,0.799,6,0,0
CPT02370,2026-05-12,2,47.72,6.88,2.8,17.04,0.936,40,0,0
CPT02376,2025-10-21,2,110.52,8.79,1.7,65.01,0.761,2,0,0
CPT02377,2026-06-02,4,110.24,5.1825,6.2,17.78,0.771,16,0,0
CPT02378,2025-08-05,5,234.26,9.116,8.7,26.93,0.963,0,1,0
CPT02380,2026-06-09,1,25.4,7.65,2.7,9.41,0.846,21,0,0
CPT02381,2026-02-03,1,54.99,15.75,1.9,28.94,0.665,3,0,0
CPT02382,2025-08-19,3,86.33,9.443333333333332,4.6,18.77,0.835,0,1,0
CPT02385,2026-03-24,1,17.05,3.46,3.2,5.33,0.81,15,0,0
CPT02385,2026-04-07,4,144.92000000000002,7.39,6.3,23.0,0.815,17,0,0
CPT02390,2026-01-06,3,78.24,7.329999999999999,3.4,23.01,0.992,10,0,1
CPT02390,2026-03-24,6,270.82,11.866666666666667,8.3,32.63,0.972,21,0,1
CPT02393,2025-08-19,1,38.47,14.44,3.6,10.69,0.789,0,1,0
CPT02394,2025-10-21,2,83.57,14.61,6.6,12.66,0.877,0,1,0
CPT02394,2026-05-05,4,139.53,9.34,6.8,20.52,0.806,3,0,0
CPT02397,2026-03-03,2,73.69,6.73,6.3,11.7,0.697,7,0,0
CPT02399,2026-04-07,4,180.47,5.5275,3.9,46.27,0.859,32,0,0
CPT02400,2025-10-14,2,49.45,3.67,3.2,15.45,0.928,0,1,0
CPT02400,2026-04-07,1,16.07,2.74,4.2,3.83,0.775,15,0,0
CPT02401,2025-07-08,4,103.65,6.04,4.7,22.05,0.772,0,1,1
CPT02402,2026-06-09,4,125.73,7.0425,4.2,29.94,0.784,22,0,0
CPT02404,2026-03-17,4,127.58,9.9925,6.2,20.58,0.863,32,0,0
CPT02405,2026-01-27,2,65.99000000000001,4.36,6.0,11.0,0.886,0,1,0
CPT02405,2026-06-09,1,35.08,11.45,4.3,8.16,0.988,8,0,0
CPT02406,2026-02-24,1,17.57,3.65,2.4,7.32,0.899,10,0,0
CPT02407,2025-08-26,2,41.31,5.145,4.1,10.08,0.842,0,1,0
CPT02407,2025-10-07,4,148.89,9.3625,6.5,22.91,0.879,6,0,0
CPT02408,2025-12-16,1,27.51,4.83,4.7,5.85,0.956,0,1,0
CPT02409,2026-03-17,4,160.72,8.67,4.1,39.2,0.852,6,0,1
CPT02412,2025-10-07,3,94.14,9.143333333333333,3.7,25.44,0.869,0,1,0
CPT02413,2025-11-11,1,26.82,8.7,3.8,7.06,0.82,6,0,0
CPT02414,2026-06-02,6,222.14,6.438333333333333,8.3,26.76,0.889,18,0,0
CPT02414,2026-06-16,1,39.89,14.99,3.4,11.73,0.93,20,0,0
CPT02416,2026-02-17,3,151.78,8.603333333333333,2.8,54.21,0.879,20,0,0
CPT02418,2026-03-03,5,194.42,9.552,6.7,29.02,0.862,15,0,0
CPT02418,2026-05-12,2,56.09,3.41,4.4,12.75,0.982,25,0,0
CPT02421,2026-03-31,2,75.33,6.43,5.9,12.77,0.837,22,0,0
CPT02421,2026-06-09,7,270.02,5.978571428571429,6.9,39.13,0.919,32,0,0
CPT02422,2026-02-24,5,146.84,6.9,6.2,23.68,0.745,0,1,1
CPT02424,2025-12-23,2,71.0,10.84,4.2,16.9,0.891,7,0,0
CPT02426,2026-06-16,3,115.16,4.933333333333334,3.7,31.12,0.785,42,0,1
CPT02428,2025-09-09,1,37.84,15.36,3.0,12.61,0.82,0,1,1
CPT02429,2025-09-09,1,38.73,13.62,3.4,11.39,0.974,2,0,0
CPT02429,2026-01-20,4,175.63,8.26,4.2,41.82,0.88,21,0,0
CPT02431,2026-05-26,2,59.150000000000006,8.5,3.4,17.4,0.83,27,0,0
CPT02432,2025-12-02,2,64.38,6.13,5.7,11.29,0.781,0,1,0
CPT02433,2025-12-23,1,49.77,13.77,4.5,11.06,0.773,13,0,1
CPT02433,2026-06-16,4,215.78000000000003,9.63,4.8,44.95,0.966,38,0,1
CPT02434,2025-07-01,4,174.15,8.3125,5.0,34.83,0.923,0,1,1
CPT02434,2025-08-12,1,59.56,12.71,2.7,22.06,0.729,0,1,1
CPT02435,2026-06-09,6,243.37,8.441666666666666,7.3,33.34,0.715,37,0,0
CPT02438,2025-07-08,2,52.6,8.12,4.1,12.83,0.902,0,1,1
CPT02439,2025-08-26,2,92.82,16.93,2.3,40.36,0.898,0,1,1
CPT02441,2026-06-02,3,118.07,7.763333333333333,3.8,31.07,0.941,44,0,0
CPT02444,2026-05-12,4,114.75,6.69,5.8,19.78,0.976,30,0,0
CPT02448,2026-01-06,2,97.38,10.745,3.8,25.63,0.823,15,0,0
CPT02448,2026-01-20,1,42.87,16.55,2.7,15.88,0.791,17,0,0
CPT02449,2025-12-16,4,161.82999999999998,6.029999999999999,6.6,24.52,0.815,20,0,0
CPT02450,2025-08-26,2,88.9,13.43,4.4,20.2,0.749,0,1,0
CPT02450,2026-06-23,4,143.89999999999998,8.1875,7.0,20.56,0.854,30,0,0
CPT02451,2026-01-13,4,204.31,6.785,5.6,36.48,0.837,0,1,0
CPT02452,2026-01-13,1,33.59,10.71,5.2,6.46,0.842,14,0,0
CPT02452,2026-04-21,5,240.39,7.386,6.7,35.88,0.876,28,0,0
CPT02454,2026-02-03,3,135.87,12.74,5.6,24.26,0.921,12,0,0
CPT02454,2026-04-14,1,18.73,3.26,3.1,6.04,0.935,22,0,0
CPT02455,2025-08-19,3,111.94,5.79,5.2,21.53,0.744,0,1,1
CPT02456,2025-10-07,4,112.46,6.1075,6.3,17.85,0.843,7,0,0
CPT02457,2026-06-23,7,314.82,5.981428571428572,8.0,39.35,0.953,17,0,0
CPT02458,2025-09-09,1,23.0,3.19,4.3,5.35,0.792,0,1,0
CPT02459,2026-04-21,1,64.73,10.94,3.3,19.62,0.96,15,0,0
CPT02462,2025-11-04,3,117.26,14.03,3.9,30.07,0.64,0,1,0
CPT02462,2026-05-19,2,109.01,10.94,6.3,17.3,0.789,12,0,0
CPT02464,2026-02-03,1,31.38,8.43,4.9,6.4,0.648,0,1,0
CPT02466,2025-08-05,2,66.53,9.01,3.6,18.48,0.605,0,1,0
CPT02468,2025-07-29,2,89.64,15.41,5.8,15.46,0.687,0,1,0
CPT02470,2026-05-19,3,83.78999999999999,8.799999999999999,5.6,14.96,0.784,19,0,0
CPT02471,2025-09-09,1,42.6,6.51,3.8,11.21,0.87,3,0,0
CPT02472,2025-11-18,1,28.12,5.49,6.0,4.69,0.675,15,0,0
CPT02472,2025-11-25,4,158.82999999999998,11.4275,5.9,26.92,0.904,16,0,0
CPT02475,2025-10-21,1,18.57,2.86,4.0,4.64,1.0,0,1,0
CPT02476,2026-02-03,1,32.98,12.43,4.6,7.17,0.9,16,0,0
CPT02478,2026-02-03,2,36.81,4.26,3.1,11.87,0.954,0,1,0
CPT02478,2026-03-10,3,106.73,7.283333333333334,4.2,25.41,0.74,4,0,0
CPT02483,2025-07-08,2,92.92,8.7,3.7,25.11,0.902,0,1,0
CPT02484,2026-03-03,2,106.75,7.685,2.5,42.7,0.77,13,0,0
CPT02486,2025-11-11,3,140.14,10.24,6.0,23.36,0.684,2,0,0
CPT02488,2026-05-12,1,20.32,4.82,4.7,4.32,0.841,39,0,0
CPT02488,2026-06-09,2,66.85,8.225,4.8,13.93,0.622,43,0,0
CPT02490,2026-03-24,1,39.44,2.56,3.1,12.72,0.728,25,0,0
CPT02491,2025-10-07,6,256.47,10.021666666666668,5.8,44.22,0.835,0,1,0
CPT02492,2025-11-25,2,45.88,6.695,3.0,15.29,0.914,0,1,0
CPT02492,2026-04-28,3,65.67,5.68,4.7,13.97,0.83,10,0,0
CPT02495,2025-07-08,1,21.16,5.27,2.7,7.84,0.904,0,1,0
CPT02495,2025-08-26,1,77.89,25.9,4.6,16.93,0.807,5,0,0
CPT02496,2025-12-02,2,172.26999999999998,16.135,2.6,66.26,0.938,20,0,0
CPT02496,2026-05-26,1,43.13,4.88,3.3,13.07,0.8,45,0,0
CPT02500,2025-12-02,3,91.4,6.446666666666666,4.8,19.04,0.854,10,0,1
CPT02500,2026-03-03,3,106.66,8.31,4.5,23.7,0.76,23,0,1
CPT02503,2025-12-23,2,45.11,6.34,4.6,9.81,0.781,20,0,0
CPT02504,2026-04-07,5,192.3,7.828,6.8,28.28,0.835,12,0,0
CPT02505,2025-09-23,2,74.43,12.235,0.7,106.33,0.808,4,0,0
CPT02506,2026-02-17,7,326.53,10.797142857142855,6.7,48.74,0.816,20,0,0
CPT02507,2026-06-09,3,68.99000000000001,5.043333333333333,3.6,19.16,0.915,20,0,0
CPT02508,2025-08-12,2,72.98,7.435,2.5,29.19,0.831,0,1,0
CPT02508,2025-10-14,1,32.73,5.41,3.6,9.09,0.937,0,1,0
CPT02508,2025-12-02,3,98.76,4.760000000000001,3.8,25.99,0.868,0,1,0
CPT02508,2025-12-16,2,83.09,13.12,4.7,17.68,0.739,0,1,0
CPT02508,2026-02-03,2,140.87,17.15,2.9,48.58,0.923,1,0,0
CPT02509,2025-08-05,4,198.29,13.8825,8.3,23.89,0.692,0,1,1
CPT02511,2026-04-28,2,87.13,2.305,5.0,17.43,1.0,23,0,0
CPT02511,2026-06-02,4,146.02,7.9175,3.6,40.56,0.78,28,0,0
CPT02512,2026-05-19,6,357.92,11.56,5.5,65.08,0.727,31,0,0
CPT02514,2025-08-05,2,52.3,5.78,1.4,37.36,0.625,0,1,0
CPT02515,2026-05-19,5,169.92000000000002,8.106,6.4,26.55,0.747,44,0,0
CPT02516,2026-01-06,1,64.75,13.79,4.7,13.78,0.973,0,1,0
CPT02517,2025-07-22,4,158.96,10.9475,4.8,33.12,0.744,0,1,0
CPT02517,2026-01-06,1,39.95,12.83,3.1,12.89,0.901,0,1,0
CPT02518,2025-08-12,3,154.81,13.393333333333333,3.6,43.0,0.955,0,1,0
CPT02518,2026-01-13,3,151.47,13.586666666666666,5.3,28.58,0.882,2,0,0
CPT02518,2026-04-07,3,222.76,13.826666666666668,5.7,39.08,0.756,14,0,0
CPT02519,2026-05-26,2,86.25,9.715,3.8,22.7,0.834,24,0,0
CPT02521,2026-03-17,1,17.06,3.37,3.4,5.02,0.783,15,0,0
CPT02522,2025-10-21,1,21.82,6.09,3.4,6.42,1.0,0,1,0
CPT02523,2026-04-21,6,216.79,9.636666666666668,6.7,32.36,0.878,18,0,0
CPT02524,2025-11-25,1,12.62,0.81,4.0,3.16,0.785,16,0,0
CPT02526,2025-09-23,1,18.36,2.76,2.4,7.65,0.836,6,0,0
CPT02527,2026-04-21,7,291.2,10.592857142857143,8.4,34.67,0.795,30,0,0
CPT02528,2026-05-19,1,31.99,9.63,2.9,11.03,0.696,9,0,0
CPT02529,2025-09-23,1,49.66,7.0,4.2,11.82,0.831,0,1,0
CPT02529,2025-12-23,2,72.65,5.925,4.5,16.14,0.876,3,0,0
CPT02532,2025-12-16,1,43.33,4.25,3.2,13.54,0.713,10,0,1
CPT02532,2026-05-05,6,229.16,9.493333333333334,7.7,29.76,0.982,30,0,1
CPT02533,2025-09-23,2,60.86,6.42,4.2,14.49,0.898,11,0,0
CPT02533,2025-12-23,6,176.69,5.901666666666666,6.2,28.5,0.783,24,0,0
CPT02533,2026-03-10,1,29.13,1.22,5.2,5.6,0.755,35,0,0
CPT02533,2026-04-14,4,126.03,7.5925,5.2,24.24,0.692,40,0,0
CPT02533,2026-05-19,2,66.22999999999999,8.129999999999999,4.0,16.56,0.893,45,0,0
CPT02535,2025-11-25,1,57.65,16.77,2.8,20.59,0.837,15,0,0
CPT02537,2026-06-16,2,52.93,6.970000000000001,3.8,13.93,0.752,36,0,0
CPT02540,2026-03-03,2,109.56,13.114999999999998,2.8,39.13,0.785,24,0,0
CPT02542,2026-06-23,2,85.81,8.4,3.8,22.58,0.897,41,0,0
CPT02545,2026-01-27,2,92.49,7.815,3.0,30.83,0.92,7,0,0
CPT02547,2025-07-22,1,26.44,4.72,2.7,9.79,0.915,0,1,0
CPT02547,2026-06-23,3,144.35,8.513333333333334,5.9,24.47,0.815,41,0,0
CPT02548,2025-10-07,1,16.39,1.69,3.3,4.97,0.818,8,0,0
CPT02548,2025-11-04,5,229.83,11.328,6.2,37.07,0.925,12,0,0
CPT02550,2025-07-29,1,22.7,3.16,5.7,3.98,0.832,0,1,0
CPT02552,2025-11-18,4,87.67,4.2525,6.8,12.89,0.664,0,1,0
CPT02552,2026-05-12,1,30.2,10.38,2.8,10.79,0.861,9,0,0
CPT02553,2025-11-04,2,80.74000000000001,3.99,4.2,19.22,0.844,3,0,1
CPT02553,2026-02-17,4,104.67,5.87,4.7,22.27,0.815,18,0,1
CPT02555,2026-04-21,4,92.59,5.8875,6.2,14.93,0.77,40,0,0
CPT02556,2026-02-24,4,154.7,10.38,6.5,23.8,0.769,23,0,0
CPT02558,2026-04-28,2,94.62,10.4,3.4,27.83,0.788,24,0,0
CPT02559,2026-05-19,6,214.72,8.266666666666666,6.3,34.08,0.983,18,0,0
