trip_id,requested_at,city_id,pickup_zone,dropoff_zone,captain_id,vehicle_class,status,fare_aed,distance_km,duration_min,eta_promised_min,eta_actual_min,surge_multiplier,rider_rating
TRP0116624,2025-08-19 11:00:00,DXB,Z04,Z15,CPT01839,Go,completed,18.05,2.69,12.3,2.0,5.2,1.13,4.4
TRP0117067,2025-08-24 23:00:00,DXB,Z04,Z10,CPT02439,Go Plus,completed,31.76,6.4,21.9,1.8,5.7,1.04,4.4
TRP0117498,2025-08-30 23:00:00,DXB,Z04,Z15,CPT00957,Go,completed,15.67,2.61,11.0,1.6,6.6,0.99,4.4
TRP0117556,2025-08-31 18:00:00,DXB,Z04,Z09,CPT00008,Go,completed,18.45,3.83,12.5,2.1,5.7,1.02,4.4
TRP0117558,2025-08-31 18:00:00,DXB,Z04,Z04,CPT00239,Business,completed,35.15,2.35,12.0,2.0,5.9,1.02,4.5
TRP0117821,2025-09-04 18:00:00,DXB,Z04,Z01,CPT02145,Business,completed,48.44,6.37,16.2,1.9,7.4,0.99,4.2
TRP0118193,2025-09-09 16:00:00,DXB,Z04,Z08,CPT02219,Go,completed,32.85,9.36,28.5,2.1,7.7,1.16,4.6
TRP0118286,2025-09-11 06:00:00,DXB,Z04,Z04,CPT00160,Go Plus,completed,28.42,3.74,12.5,2.0,6.8,1.17,4.8
TRP0118297,2025-09-11 08:00:00,DXB,Z04,Z02,CPT02486,Go,completed,25.81,7.6,28.7,1.9,6.8,1.03,4.8
TRP0118833,2025-09-18 14:00:00,DXB,Z04,Z04,CPT00360,Go,cancelled_rider,0.0,0.0,0.0,2.0,6.1,1.02,
TRP0118969,2025-09-20 08:00:00,DXB,Z04,Z07,CPT00536,Go,completed,21.3,5.8,14.8,2.2,4.4,0.98,4.7
TRP0119329,2025-09-25 15:00:00,DXB,Z04,Z08,CPT00736,Max,completed,50.91,7.06,18.9,2.3,5.7,1.16,4.2
TRP0119361,2025-09-26 03:00:00,DXB,Z04,Z03,CPT00433,Go,completed,42.92,17.49,43.0,2.4,5.0,0.99,4.2
TRP0119589,2025-09-28 17:00:00,DXB,Z04,Z13,CPT02553,Go Plus,completed,36.23,7.68,23.6,1.8,6.5,1.08,4.3
TRP0119600,2025-09-28 18:00:00,DXB,Z04,Z14,CPT01823,Business,completed,36.84,2.81,9.5,1.9,6.4,1.02,4.5
TRP0119717,2025-09-30 09:00:00,DXB,Z04,Z09,CPT01059,Max,completed,32.25,3.52,12.3,1.9,7.5,0.98,4.2
TRP0120238,2025-10-07 16:00:00,DXB,Z04,Z03,CPT02075,Go Plus,completed,56.13,13.31,39.9,2.1,5.6,1.2,4.5
TRP0120605,2025-10-11 19:00:00,DXB,Z04,Z12,CPT01724,Go Plus,completed,30.22,4.49,19.6,1.8,4.6,1.16,4.9
TRP0120638,2025-10-12 11:00:00,DXB,Z04,Z10,CPT00180,Max,completed,69.59,9.41,28.9,2.1,7.4,1.36,4.6
TRP0120831,2025-10-15 11:00:00,DXB,Z04,Z15,CPT01847,Business,completed,41.42,3.84,14.4,1.9,6.0,1.04,4.3
TRP0121056,2025-10-17 23:00:00,DXB,Z04,Z06,CPT00014,Go,cancelled_rider,0.0,0.0,0.0,2.1,4.5,0.98,
TRP0121161,2025-10-19 08:00:00,DXB,Z04,Z14,CPT00593,Go,cancelled_rider,0.0,0.0,0.0,2.2,4.0,1.03,
TRP0121555,2025-10-24 15:00:00,DXB,Z04,Z03,CPT00860,Go,completed,95.98,23.2,62.5,1.7,8.9,1.78,4.4
TRP0121712,2025-10-26 10:00:00,DXB,Z04,Z11,CPT00799,Go Plus,completed,31.12,7.49,16.8,2.4,4.8,0.94,4.6
TRP0121723,2025-10-26 14:00:00,DXB,Z04,Z10,CPT00359,Go,completed,45.28,11.79,32.7,2.0,10.3,1.38,4.7
TRP0121933,2025-10-30 07:00:00,DXB,Z04,Z14,CPT02489,Go,completed,22.2,6.3,26.4,1.9,5.3,0.98,4.5
TRP0122086,2025-10-31 19:00:00,DXB,Z04,Z02,CPT02054,Go,completed,22.47,6.08,18.3,2.2,6.0,1.01,4.0
TRP0122260,2025-11-03 07:00:00,DXB,Z04,Z13,CPT01213,Go,completed,24.54,3.88,10.8,2.0,9.0,1.35,4.5
TRP0122265,2025-11-03 08:00:00,DXB,Z04,Z06,CPT01895,Go Plus,completed,50.4,14.43,38.9,1.8,6.3,1.02,5.0
TRP0122280,2025-11-03 12:00:00,DXB,Z04,Z15,CPT01199,Go Plus,completed,31.86,4.08,13.7,1.8,6.4,1.27,4.8
TRP0122303,2025-11-03 19:00:00,DXB,Z04,Z01,CPT00201,Go,completed,35.56,13.47,26.1,1.9,6.4,0.99,4.6
TRP0122358,2025-11-04 18:00:00,DXB,Z04,Z11,CPT01823,Go Plus,completed,41.29,10.8,22.7,2.3,5.4,1.01,4.6
TRP0122521,2025-11-07 07:00:00,DXB,Z04,Z15,CPT02574,Business,completed,48.41,3.45,11.9,2.2,7.2,1.26,4.3
TRP0122585,2025-11-07 19:00:00,DXB,Z04,Z02,CPT01442,Business,completed,106.97,15.12,41.8,1.9,8.5,1.33,4.1
TRP0122857,2025-11-11 09:00:00,DXB,Z04,Z02,CPT02303,Business,completed,35.35,2.31,8.9,1.7,6.8,1.03,4.4
TRP0122928,2025-11-12 08:00:00,DXB,Z04,Z02,CPT02013,Go,completed,23.04,4.7,14.6,1.8,4.9,1.17,4.4
TRP0123246,2025-11-16 15:00:00,DXB,Z04,Z14,CPT01124,Go Plus,completed,44.17,12.39,40.4,2.0,6.6,0.99,4.3
TRP0123440,2025-11-19 06:00:00,DXB,Z04,Z02,CPT00348,Go,completed,14.13,1.93,8.2,2.2,4.8,0.97,5.0
TRP0123501,2025-11-19 18:00:00,DXB,Z04,Z02,CPT02440,Go Plus,completed,43.58,11.95,37.3,2.4,4.5,1.0,4.6
TRP0123513,2025-11-19 20:00:00,DXB,Z04,Z01,CPT00783,Go,completed,21.04,4.3,14.3,1.7,7.7,1.11,4.7
TRP0123663,2025-11-21 18:00:00,DXB,Z04,Z05,CPT02395,Go,completed,18.45,3.83,13.1,1.6,4.8,1.02,4.7
TRP0123728,2025-11-22 13:00:00,DXB,Z04,Z05,CPT00901,Go,completed,19.07,2.94,15.1,2.5,8.2,1.16,4.9
TRP0124044,2025-11-27 07:00:00,DXB,Z04,Z03,CPT01360,Go,completed,26.19,8.8,22.5,1.7,4.6,0.96,4.5
TRP0124549,2025-12-04 08:00:00,DXB,Z04,Z08,CPT00248,Go,completed,16.57,2.27,9.4,1.8,6.0,1.09,4.7
TRP0124859,2025-12-08 07:00:00,DXB,Z04,Z05,CPT00815,Go Plus,completed,32.88,6.99,20.7,1.8,4.8,1.03,5.0
TRP0124981,2025-12-10 00:00:00,DXB,Z04,Z11,CPT01954,Go,completed,18.07,4.02,13.6,2.0,5.8,0.98,4.8
TRP0125140,2025-12-12 08:00:00,DXB,Z04,Z03,CPT01359,Go,completed,19.16,4.41,13.7,1.8,5.9,1.0,5.0
TRP0125529,2025-12-17 18:00:00,DXB,Z04,Z10,CPT02403,Go,completed,31.16,10.73,35.7,2.5,5.7,1.01,4.7
TRP0125536,2025-12-17 18:00:00,DXB,Z04,Z06,CPT01416,Go Plus,completed,42.36,11.25,36.9,2.0,4.9,1.01,4.5
TRP0125912,2025-12-22 08:00:00,DXB,Z04,Z03,CPT01244,Go,completed,17.83,3.89,11.9,1.7,6.4,0.98,4.5
TRP0126126,2025-12-25 07:00:00,DXB,Z04,Z06,CPT00206,Go,completed,26.69,8.48,30.6,1.7,6.6,1.0,4.2
TRP0126171,2025-12-25 17:00:00,DXB,Z04,Z06,CPT00632,Go,completed,21.09,5.34,18.0,2.2,6.6,1.01,4.7
TRP0126590,2025-12-30 20:00:00,DXB,Z04,Z02,CPT01307,Go,cancelled_rider,0.0,0.0,0.0,1.5,6.4,1.2,
TRP0126782,2026-01-02 12:00:00,DXB,Z04,Z08,CPT02064,Business,completed,52.6,7.39,19.1,2.0,6.8,1.0,4.4
TRP0126873,2026-01-03 08:00:00,DXB,Z04,Z07,CPT02059,Go,completed,22.53,6.23,16.0,2.1,7.3,1.0,4.4
TRP0126878,2026-01-03 08:00:00,DXB,Z04,Z07,CPT01454,Go Plus,completed,31.6,6.85,16.6,2.0,7.1,1.0,4.4
TRP0127044,2026-01-05 08:00:00,DXB,Z04,Z10,CPT02416,Business,completed,58.18,7.47,24.9,1.8,6.2,1.1,4.6
TRP0127069,2026-01-05 16:00:00,DXB,Z04,Z11,CPT02099,Go Plus,completed,31.02,3.11,11.6,2.3,9.0,1.36,4.7
TRP0127340,2026-01-09 18:00:00,DXB,Z04,Z10,CPT02257,Max,completed,58.11,10.1,31.1,2.1,6.2,1.09,4.4
TRP0127409,2026-01-10 11:00:00,DXB,Z04,Z03,CPT00996,Go Plus,cancelled_rider,0.0,0.0,0.0,2.2,6.7,1.01,
TRP0127579,2026-01-12 11:00:00,DXB,Z04,Z08,CPT00023,Go Plus,completed,46.05,11.22,35.5,2.1,7.0,1.1,4.4
TRP0127668,2026-01-13 22:00:00,DXB,Z04,Z11,CPT00008,Max,completed,27.55,1.79,8.9,1.9,5.9,1.0,4.6
TRP0127960,2026-01-17 16:00:00,DXB,Z04,Z05,CPT00979,Go,completed,31.33,10.82,33.7,2.3,6.1,1.01,3.8
TRP0128178,2026-01-20 09:00:00,DXB,Z04,Z15,CPT01837,Go,completed,22.88,6.3,17.0,2.0,5.0,1.01,4.6
TRP0128281,2026-01-22 00:00:00,DXB,Z04,Z03,CPT00779,Max,completed,94.42,23.06,57.6,2.0,5.6,1.01,4.4
TRP0128401,2026-01-23 10:00:00,DXB,Z04,Z11,CPT00084,Go Plus,completed,33.82,8.24,26.1,1.8,5.5,0.97,4.6
TRP0128465,2026-01-23 18:00:00,DXB,Z04,Z13,CPT01264,Go,completed,19.43,4.25,15.6,2.0,4.6,1.03,5.0
TRP0128644,2026-01-26 05:00:00,DXB,Z04,Z15,CPT02032,Go,completed,15.44,2.4,8.5,1.8,6.6,1.0,4.8
TRP0128974,2026-01-30 18:00:00,DXB,Z04,Z07,CPT02135,Go Plus,completed,32.31,7.58,22.9,1.9,5.2,0.97,4.8
TRP0129253,2026-02-02 19:00:00,DXB,Z04,Z04,CPT00086,Go Plus,completed,25.36,2.79,10.5,2.0,6.7,1.15,4.9
TRP0129294,2026-02-03 15:00:00,DXB,Z04,Z14,CPT01933,Business,completed,37.14,3.2,10.5,2.4,6.4,0.99,4.2
TRP0129594,2026-02-07 09:00:00,DXB,Z04,Z13,CPT02171,Go,completed,31.33,11.16,38.3,2.1,8.8,0.99,4.4
TRP0129595,2026-02-07 09:00:00,DXB,Z04,Z15,CPT01694,Go,completed,19.86,4.9,16.0,2.1,5.8,0.99,4.5
TRP0129674,2026-02-08 06:00:00,DXB,Z04,Z09,CPT00103,Go Plus,completed,40.46,10.45,29.1,2.0,5.4,1.01,4.5
TRP0129866,2026-02-10 19:00:00,DXB,Z04,Z03,CPT00494,Go,completed,22.18,4.13,14.2,1.9,7.2,1.19,4.6
TRP0130220,2026-02-15 06:00:00,DXB,Z04,Z09,CPT01744,Go,completed,41.41,13.35,39.5,1.9,6.7,1.16,4.7
TRP0130274,2026-02-15 17:00:00,DXB,Z04,Z06,CPT00733,Max,completed,30.52,2.65,12.8,2.3,4.5,1.01,4.7
TRP0130447,2026-02-18 05:00:00,DXB,Z04,Z15,CPT02430,Go,completed,24.56,7.07,21.3,2.0,6.8,1.02,4.8
TRP0130772,2026-02-21 17:00:00,DXB,Z04,Z14,CPT00906,Go Plus,completed,26.17,4.01,16.0,2.1,5.9,1.05,4.9
TRP0130822,2026-02-22 07:00:00,DXB,Z04,Z05,CPT00036,Go,completed,17.11,2.31,7.8,1.8,6.4,1.12,4.7
TRP0131021,2026-02-24 15:00:00,DXB,Z04,Z13,CPT02411,Go,completed,12.85,0.8,6.0,2.3,7.6,1.03,4.4
TRP0131213,2026-02-26 23:00:00,DXB,Z04,Z12,CPT00812,Go Plus,completed,25.6,3.88,15.3,2.0,5.7,1.04,4.7
TRP0131364,2026-02-28 12:00:00,DXB,Z04,Z07,CPT00906,Go Plus,cancelled_rider,0.0,0.0,0.0,2.2,7.8,1.17,
TRP0131921,2026-03-06 17:00:00,DXB,Z04,Z07,CPT02489,Go,completed,16.27,2.59,12.3,2.1,6.9,1.03,4.7
TRP0132009,2026-03-07 16:00:00,DXB,Z04,Z06,CPT01115,Go,completed,26.32,8.28,25.3,2.1,5.4,1.0,3.9
TRP0132049,2026-03-08 06:00:00,DXB,Z04,Z12,CPT00736,Go,completed,27.96,6.97,18.2,1.8,6.6,1.17,4.9
TRP0132143,2026-03-09 13:00:00,DXB,Z04,Z12,CPT00501,Go Plus,completed,27.58,5.26,17.0,1.9,4.0,0.99,4.6
TRP0132220,2026-03-10 10:00:00,DXB,Z04,Z07,CPT01536,Go,completed,19.33,4.4,13.5,1.9,6.1,1.01,4.2
TRP0132263,2026-03-10 21:00:00,DXB,Z04,Z06,CPT02042,Go,completed,61.68,13.9,33.6,1.9,10.1,1.68,4.5
TRP0132418,2026-03-12 22:00:00,DXB,Z04,Z03,CPT02037,Go Plus,completed,32.35,7.17,17.9,2.1,3.1,1.0,4.5
TRP0132478,2026-03-13 17:00:00,DXB,Z04,Z04,CPT02009,Go,completed,26.15,7.02,24.7,1.9,7.2,1.09,4.5
TRP0132758,2026-03-16 18:00:00,DXB,Z04,Z13,CPT01094,Go,completed,28.4,8.96,22.0,2.1,6.0,1.03,4.7
TRP0132900,2026-03-18 11:00:00,DXB,Z04,Z11,CPT02403,Business,completed,55.73,6.98,24.4,2.0,7.4,1.09,4.6
TRP0133126,2026-03-20 21:00:00,DXB,Z04,Z13,CPT00425,Go Plus,completed,35.92,8.54,19.3,2.2,5.4,1.01,4.5
TRP0133240,2026-03-22 06:00:00,DXB,Z04,Z11,CPT02576,Go,completed,28.43,7.3,17.1,2.2,6.5,1.16,4.4
TRP0133270,2026-03-22 15:00:00,DXB,Z04,Z14,CPT01346,Max,completed,54.24,8.25,26.5,1.7,6.8,1.14,4.5
TRP0133340,2026-03-23 10:00:00,DXB,Z04,Z10,CPT02174,Go,completed,21.31,5.81,16.9,2.0,4.5,0.98,5.0
TRP0133511,2026-03-25 11:00:00,DXB,Z04,Z05,CPT01819,Go,completed,37.54,10.55,23.1,1.7,7.5,1.23,4.4
TRP0133655,2026-03-27 00:00:00,DXB,Z04,Z05,CPT00578,Go,completed,16.25,2.84,11.6,2.0,5.3,1.0,4.4
TRP0133864,2026-03-29 00:00:00,DXB,Z04,Z04,CPT01412,Go Plus,completed,25.57,4.62,10.6,1.9,6.6,0.97,5.0
TRP0133948,2026-03-29 22:00:00,DXB,Z04,Z15,CPT00937,Business,completed,69.85,12.18,37.7,2.2,7.6,1.0,4.7
TRP0134144,2026-04-01 10:00:00,DXB,Z04,Z03,CPT02065,Go,completed,14.61,1.95,10.7,1.8,5.2,1.0,4.5
TRP0134158,2026-04-01 13:00:00,DXB,Z04,Z01,CPT00980,Go,completed,29.94,6.6,19.8,1.9,7.5,1.29,4.1
TRP0135030,2026-04-11 07:00:00,DXB,Z04,Z05,CPT01583,Go Plus,completed,28.48,4.13,16.8,2.2,4.2,1.13,4.9
TRP0135232,2026-04-13 07:00:00,DXB,Z04,Z02,CPT00285,Go,cancelled_rider,0.0,0.0,0.0,1.9,7.5,1.15,
TRP0135247,2026-04-13 10:00:00,DXB,Z04,Z13,CPT02170,Go,completed,17.18,3.53,14.7,1.8,6.7,0.98,4.7
TRP0135780,2026-04-18 16:00:00,DXB,Z04,Z13,CPT00023,Business,completed,37.99,3.33,10.0,2.3,6.3,1.0,4.8
TRP0135909,2026-04-19 18:00:00,DXB,Z04,Z04,CPT02490,Go Plus,completed,35.24,8.25,26.0,2.2,5.0,1.01,4.5
TRP0135955,2026-04-20 09:00:00,DXB,Z04,Z09,CPT00354,Go Plus,completed,37.97,9.56,20.3,1.9,5.8,1.0,4.7
TRP0136234,2026-04-23 13:00:00,DXB,Z04,Z13,CPT01148,Go,completed,25.94,7.28,22.8,1.5,6.6,1.06,4.9
TRP0136417,2026-04-25 08:00:00,DXB,Z04,Z07,CPT01709,Go,completed,15.35,0.8,5.8,1.8,9.1,1.23,4.3
TRP0136653,2026-04-27 13:00:00,DXB,Z04,Z07,CPT00251,Business,completed,77.64,14.13,31.4,1.7,5.5,1.01,4.1
TRP0136661,2026-04-27 15:00:00,DXB,Z04,Z13,CPT02424,Go,completed,20.12,4.93,15.5,2.2,5.3,1.0,4.6
TRP0136841,2026-04-29 12:00:00,DXB,Z04,Z14,CPT02571,Go,completed,22.86,4.44,15.6,2.1,7.1,1.19,4.3
TRP0137004,2026-05-01 05:00:00,DXB,Z04,Z09,CPT01830,Go,completed,25.56,7.6,26.5,1.9,5.9,1.02,5.0
TRP0137075,2026-05-01 16:00:00,DXB,Z04,Z09,CPT00833,Max,completed,42.54,4.94,14.7,2.0,6.9,1.14,5.0
TRP0137496,2026-05-05 13:00:00,DXB,Z04,Z12,CPT01007,Go,completed,40.83,13.08,32.9,1.9,8.5,1.16,4.5
TRP0137679,2026-05-07 17:00:00,DXB,Z04,Z05,CPT01916,Go,completed,24.88,6.28,15.2,2.1,6.1,1.1,3.8
TRP0137752,2026-05-08 10:00:00,DXB,Z04,Z01,CPT01235,Go,completed,42.27,15.21,25.0,2.3,6.9,1.08,4.0
TRP0137913,2026-05-09 18:00:00,DXB,Z04,Z01,CPT01864,Go,completed,33.77,10.8,30.0,1.5,6.2,1.09,4.1
TRP0138069,2026-05-11 11:00:00,DXB,Z04,Z08,CPT01355,Go,completed,31.6,8.41,27.5,2.1,8.8,1.19,4.6
TRP0138249,2026-05-13 10:00:00,DXB,Z04,Z01,CPT01994,Go Plus,completed,25.39,4.21,15.1,2.1,6.7,1.0,4.4
TRP0138364,2026-05-14 16:00:00,DXB,Z04,Z03,CPT00727,Go,completed,36.58,11.25,45.1,2.0,8.8,1.15,3.9
TRP0138375,2026-05-14 18:00:00,DXB,Z04,Z12,CPT02286,Go,completed,22.17,6.28,20.2,2.2,6.3,0.98,4.8
TRP0138554,2026-05-16 10:00:00,DXB,Z04,Z13,CPT00739,Go Plus,completed,47.1,11.3,37.6,2.1,7.8,1.12,4.8
TRP0139017,2026-05-21 06:00:00,DXB,Z04,Z14,CPT00070,Go,completed,21.33,5.47,15.7,2.2,5.0,1.01,4.5
TRP0139049,2026-05-21 10:00:00,DXB,Z04,Z07,CPT00733,Business,completed,46.72,6.02,19.7,1.8,5.6,0.98,4.2
TRP0139322,2026-05-23 18:00:00,DXB,Z04,Z14,CPT00603,Business,completed,50.9,7.06,27.4,1.8,3.9,0.99,5.0
TRP0139680,2026-05-27 16:00:00,DXB,Z04,Z02,CPT01775,Business,completed,53.92,7.32,17.6,2.0,5.8,1.03,4.4
TRP0139887,2026-05-29 14:00:00,DXB,Z04,Z03,CPT01228,Go,completed,16.89,2.92,12.6,2.1,7.3,1.03,4.6
TRP0139958,2026-05-30 06:00:00,DXB,Z04,Z04,CPT00246,Go,completed,18.66,4.45,17.3,1.8,4.7,0.97,4.4
TRP0139974,2026-05-30 08:00:00,DXB,Z04,Z02,CPT02061,Go Plus,completed,48.15,12.03,38.2,2.0,6.2,1.1,4.7
TRP0140212,2026-06-01 16:00:00,DXB,Z04,Z01,CPT00326,Go Plus,completed,52.63,15.58,34.3,1.9,5.1,1.01,4.2
TRP0140362,2026-06-03 10:00:00,DXB,Z04,Z15,CPT02176,Business,completed,51.89,7.05,26.6,2.3,6.0,1.01,4.3
TRP0140785,2026-06-07 16:00:00,DXB,Z04,Z15,CPT00104,Go,completed,14.68,1.99,11.0,2.1,4.7,1.0,4.6
TRP0141206,2026-06-12 09:00:00,DXB,Z04,Z15,CPT02580,Go,completed,19.03,3.24,12.3,2.3,5.9,1.12,4.6
TRP0141436,2026-06-14 06:00:00,DXB,Z04,Z02,CPT00254,Go Plus,completed,33.38,8.05,17.0,2.2,5.6,0.97,4.8
TRP0141714,2026-06-17 01:00:00,DXB,Z04,Z01,CPT00883,Go,completed,22.19,6.42,21.3,2.0,5.9,0.97,4.5
TRP0141914,2026-06-19 07:00:00,DXB,Z04,Z08,CPT02099,Go,completed,20.66,5.11,17.5,2.2,5.0,1.01,4.6
TRP0141990,2026-06-19 17:00:00,DXB,Z04,Z09,CPT01351,Go,completed,25.98,8.53,22.4,2.0,6.8,0.97,4.7
TRP0142147,2026-06-21 07:00:00,DXB,Z04,Z15,CPT01068,Go,completed,24.39,6.26,22.8,2.0,6.4,1.08,4.0
TRP0142301,2026-06-22 11:00:00,DXB,Z04,Z10,CPT00633,Business,completed,62.02,7.89,23.6,2.0,6.4,1.14,4.8
TRP0142326,2026-06-22 15:00:00,DXB,Z04,Z07,CPT02219,Go,cancelled_rider,0.0,0.0,0.0,2.2,6.1,1.01,
TRP0142473,2026-06-24 00:00:00,DXB,Z04,Z05,CPT00715,Go,completed,30.84,10.24,40.2,2.3,8.0,1.03,4.7
TRP0142691,2026-06-26 08:00:00,DXB,Z04,Z10,CPT01102,Max,completed,26.81,1.82,6.8,2.2,5.0,0.97,5.0
TRP0142702,2026-06-26 09:00:00,DXB,Z04,Z09,CPT01217,Go Plus,completed,32.91,7.84,18.6,2.0,4.9,0.97,5.0
TRP0142788,2026-06-26 23:00:00,DXB,Z04,Z13,CPT00945,Business,completed,105.83,10.07,25.4,2.0,8.5,1.7,4.4
TRP0142827,2026-06-27 11:00:00,DXB,Z04,Z05,CPT00267,Business,completed,42.99,4.72,16.6,2.2,4.1,1.0,4.5
TRP0142888,2026-06-27 19:00:00,DXB,Z04,Z15,CPT01593,Go,completed,26.1,8.45,24.5,1.8,4.5,0.98,4.6
TRP0142962,2026-06-28 13:00:00,DXB,Z04,Z11,CPT02600,Business,completed,57.07,7.19,23.9,2.0,6.6,1.1,4.6
TRP0143188,2026-06-30 23:00:00,DXB,Z04,Z10,CPT01755,Go,cancelled_rider,0.0,0.0,0.0,2.3,6.9,0.98,
TRP0143202,2025-07-01 11:00:00,DXB,Z05,Z06,CPT02132,Go,completed,16.77,2.22,10.1,7.6,8.6,1.11,4.6
TRP0143591,2025-07-06 20:00:00,DXB,Z05,Z08,CPT01322,Max,completed,46.76,8.14,24.3,6.4,9.2,0.99,4.9
TRP0143665,2025-07-08 06:00:00,DXB,Z05,Z06,CPT02292,Go,completed,20.8,5.41,15.3,8.0,7.9,0.99,4.5
TRP0143793,2025-07-10 08:00:00,DXB,Z05,Z05,CPT00688,Go Plus,completed,25.21,3.92,14.8,8.3,5.5,1.02,4.8
TRP0143831,2025-07-10 18:00:00,DXB,Z05,Z15,CPT02583,Go,completed,25.66,8.5,25.2,7.8,7.8,0.96,4.7
TRP0143939,2025-07-12 09:00:00,DXB,Z05,Z05,CPT00132,Go Plus,completed,50.22,14.15,46.8,7.7,7.2,1.03,4.7
TRP0144085,2025-07-13 20:00:00,DXB,Z05,Z12,CPT00697,Go,completed,34.53,13.7,38.9,8.1,7.5,0.95,4.5
TRP0144209,2025-07-16 09:00:00,DXB,Z05,Z01,CPT00945,Go Plus,completed,36.45,7.01,21.8,6.7,5.7,1.14,4.6
TRP0144249,2025-07-16 17:00:00,DXB,Z05,Z12,CPT01127,Go Plus,completed,18.28,1.34,8.0,7.3,9.6,0.98,4.8
TRP0144334,2025-07-17 20:00:00,DXB,Z05,Z11,CPT01119,Go Plus,completed,17.21,0.8,5.1,8.6,8.1,0.99,4.8
TRP0144383,2025-07-18 17:00:00,DXB,Z05,Z08,CPT00686,Business,completed,54.5,8.07,28.1,8.4,9.4,0.99,4.9
TRP0144536,2025-07-20 16:00:00,DXB,Z05,Z10,CPT00831,Go,completed,18.17,3.78,16.7,8.3,7.2,1.01,4.9
TRP0144794,2025-07-24 08:00:00,DXB,Z05,Z06,CPT01916,Max,completed,48.36,8.35,24.5,8.0,7.4,1.01,4.1
TRP0144958,2025-07-26 08:00:00,DXB,Z05,Z03,CPT00321,Business,completed,42.09,2.44,10.7,8.7,8.0,1.21,4.9
TRP0145176,2025-07-29 12:00:00,DXB,Z05,Z04,CPT00212,Go,completed,27.5,5.85,16.3,6.6,8.9,1.26,5.0
TRP0145242,2025-07-30 17:00:00,DXB,Z05,Z08,CPT01961,Business,completed,35.82,2.63,9.9,8.8,7.4,1.01,4.8
TRP0145592,2025-08-04 13:00:00,DXB,Z05,Z02,CPT02465,Go Plus,completed,36.26,8.53,22.2,7.6,8.4,1.02,4.8
TRP0145622,2025-08-04 20:00:00,DXB,Z05,Z04,CPT02177,Go Plus,completed,59.11,16.48,55.9,7.6,8.6,1.09,4.8
TRP0145810,2025-08-08 10:00:00,DXB,Z05,Z08,CPT00700,Go Plus,completed,67.04,18.65,70.5,7.9,8.5,1.13,5.0
TRP0145840,2025-08-08 15:00:00,DXB,Z05,Z08,CPT02245,Business,completed,66.2,10.29,29.5,8.3,6.5,1.05,4.8
TRP0145990,2025-08-10 13:00:00,DXB,Z05,Z15,CPT00671,Max,completed,56.24,11.23,27.1,7.5,6.8,0.99,4.6
TRP0146063,2025-08-11 19:00:00,DXB,Z05,Z04,CPT00505,Go Plus,completed,38.42,8.0,23.6,7.4,9.2,1.12,4.5
TRP0146548,2025-08-18 23:00:00,DXB,Z05,Z10,CPT01421,Go,completed,14.74,1.79,8.5,7.6,8.5,1.03,4.7
TRP0147064,2025-08-26 21:00:00,DXB,Z05,Z09,CPT02448,Go Plus,completed,25.58,3.21,9.7,8.3,10.4,1.11,4.2
TRP0147066,2025-08-26 21:00:00,DXB,Z05,Z15,CPT01768,Max,completed,34.26,2.86,9.0,7.6,8.6,1.11,5.0
TRP0147090,2025-08-27 16:00:00,DXB,Z05,Z12,CPT02582,Go,completed,16.81,3.05,11.5,8.1,8.9,1.01,5.0
TRP0147197,2025-08-29 11:00:00,DXB,Z05,Z02,CPT00323,Go,completed,24.26,4.89,16.5,8.2,8.4,1.21,4.7
TRP0147532,2025-09-03 08:00:00,DXB,Z05,Z10,CPT02402,Max,completed,53.96,5.99,16.8,7.7,5.6,1.33,4.4
TRP0147566,2025-09-03 17:00:00,DXB,Z05,Z08,CPT00412,Go,completed,17.65,3.89,11.4,7.6,4.7,0.97,4.6
TRP0147669,2025-09-05 07:00:00,DXB,Z05,Z06,CPT02436,Go,completed,36.22,13.63,32.0,8.0,5.8,1.0,4.5
TRP0147921,2025-09-08 17:00:00,DXB,Z05,Z14,CPT00037,Go,completed,22.05,4.51,12.3,9.7,9.2,1.14,5.0
TRP0148380,2025-09-15 13:00:00,DXB,Z05,Z06,CPT01155,Business,completed,73.33,10.49,28.7,7.2,9.3,1.15,4.5
TRP0148459,2025-09-16 22:00:00,DXB,Z05,Z11,CPT01340,Go,completed,14.35,1.89,7.1,7.2,8.6,0.99,4.9
TRP0148610,2025-09-19 14:00:00,DXB,Z05,Z12,CPT02465,Go,completed,18.93,2.58,10.7,8.1,12.1,1.2,4.4
TRP0148801,2025-09-22 18:00:00,DXB,Z05,Z07,CPT00548,Business,completed,32.69,1.68,9.7,7.6,10.1,1.02,4.7
TRP0148886,2025-09-24 14:00:00,DXB,Z05,Z11,CPT00484,Go Plus,completed,44.26,9.5,31.5,8.0,8.7,1.17,4.5
TRP0149194,2025-09-29 08:00:00,DXB,Z05,Z02,CPT01158,Go Plus,completed,21.17,1.17,5.4,8.4,11.3,1.16,5.0
TRP0149298,2025-09-30 19:00:00,DXB,Z05,Z09,CPT00090,Go,completed,26.49,6.84,21.3,7.6,8.2,1.12,4.7
TRP0149617,2025-10-04 21:00:00,DXB,Z05,Z15,CPT00181,Max,completed,40.41,5.94,18.9,7.1,9.3,1.0,4.8
